serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,contractID,additionalInput,longvolume,shortvolume,aggression,minsize,barsstarttime,trailstop,preopen,streamingpriority,strategy
145,D,D,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,143.05,N,100,ADR
146,DOV,DOV,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,144.05,N,100,ADR
147,DOW,DOW,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,145.05,N,100,ADR
148,DPS,DPS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,146.05,N,100,ADR
149,DTE,DTE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,147.05,N,100,ADR
150,DD,DD,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,148.05,N,100,ADR
151,DUK,DUK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,149.05,N,100,ADR
152,DNB,DNB,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,150.05,N,100,ADR
153,ETFC,ETFC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,151.05,N,100,ADR
154,EMN,EMN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,152.05,N,100,ADR
155,ETN,ETN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,153.05,N,100,ADR
156,EBAY,EBAY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,154.05,N,100,ADR
157,ECL,ECL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,155.05,N,100,ADR
158,EIX,EIX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,156.05,N,100,ADR
159,EW,EW,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,157.05,N,100,ADR
160,EA,EA,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,158.05,N,100,ADR
161,EMC,EMC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,20:00:00,159.05,N,1,"ADR,IDT"
162,EMR,EMR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,160.05,N,100,ADR
163,ESV,ESV,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,161.05,N,100,ADR
164,ETR,ETR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,162.05,N,100,ADR
165,EOG,EOG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,163.05,N,100,ADR
166,EQT,EQT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,164.05,N,100,ADR
167,EFX,EFX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,165.05,N,100,ADR
168,EQR,EQR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,166.05,N,100,ADR
169,EL,EL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,167.05,N,100,ADR
170,EXC,EXC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,168.05,N,100,ADR
171,EXPE,EXPE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,169.05,N,100,ADR
172,EXPD,EXPD,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,170.05,N,100,ADR
173,ESRX,ESRX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,171.05,N,100,ADR
174,XOM,XOM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,172.05,N,100,ADR
175,FFIV,FFIV,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,173.05,N,100,ADR
176,FB,FB,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,20:00:00,174.05,N,1,"ADR,IDT"
177,FDO,FDO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,175.05,N,100,ADR
178,FAST,FAST,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,176.05,N,100,ADR
179,FDX,FDX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,177.05,N,100,ADR
180,FIS,FIS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,178.05,N,100,ADR
181,FITB,FITB,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,179.05,N,100,ADR
182,FSLR,FSLR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,180.05,N,100,ADR
183,FE,FE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,181.05,N,100,ADR
184,FISV,FISV,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,182.05,N,100,ADR
185,FLIR,FLIR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,183.05,N,100,ADR
186,FLS,FLS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,184.05,N,100,ADR
187,FLR,FLR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,185.05,N,100,ADR
188,FMC,FMC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,186.05,N,100,ADR
189,FTI,FTI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,187.05,N,100,ADR
190,F,F,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,20:00:00,188.05,N,1,"ADR,IDT"
191,FRX,FRX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,189.05,N,100,ADR
192,FOSL,FOSL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,190.05,N,100,ADR
193,BEN,BEN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,191.05,N,100,ADR
194,FCX,FCX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,192.05,N,100,ADR
