serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,contractID,additionalInput,longvolume,shortvolume,aggression,minsize,barsstarttime,trailstop,preopen,streamingpriority,strategy
1134,RAJSREESU,RAJSREESU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1979000,,0.05,N,100,ADR
1135,RAJVIR,RAJVIR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1980750,,0.05,N,100,ADR
1136,RALLIS,RALLIS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1982500,,0.05,N,100,ADR
1137,RAMANEWS,RAMANEWS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1984250,,0.05,N,100,ADR
1138,RAMCOIND,RAMCOIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1986000,,0.05,N,100,ADR
1139,RAMCOSYS,RAMCOSYS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1987750,,0.05,N,100,ADR
1140,RKFORGE,RKFORGE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1989500,,0.05,N,100,ADR
1141,RAMKY,RAMKY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1991250,,0.05,N,100,ADR
1142,RAMSARUP,RAMSARUP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1993000,,0.05,N,100,ADR
1143,RANASUG,RANASUG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1994750,,0.05,N,100,ADR
1144,RANBAXY,RANBAXY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1996500,,0.05,N,100,ADR
1145,RBL,RBL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1998250,,0.05,N,100,ADR
1146,RANEENGIN,RANEENGIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2000000,,0.05,N,100,ADR
1147,RANEHOLDI,RANEHOLDI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2001750,,0.05,N,100,ADR
1148,RML,RML,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2003500,,0.05,N,100,ADR
1149,RANKLIN,RANKLIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2005250,,0.05,N,100,ADR
1150,RCF,RCF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2007000,,0.05,N,100,ADR
1151,RASOYPR,RASOYPR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2008750,,0.05,N,100,ADR
1152,RATNAMANI,RATNAMANI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2010500,,0.05,N,100,ADR
1153,RKDL,RKDL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2012250,,0.05,N,100,ADR
1154,RAYMOND,RAYMOND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2014000,,0.05,N,100,ADR
1155,REDINGTON,REDINGTON,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2015750,,0.05,N,100,ADR
1156,REFEX,REFEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2017500,,0.05,N,100,ADR
1157,REGENCERA,REGENCERA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2019250,,0.05,N,100,ADR
1158,REIAGROLT,REIAGROLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2021000,,0.05,N,100,ADR
1159,REISIXTEN,REISIXTEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2022750,,0.05,N,100,ADR
1160,RELAXO,RELAXO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2024500,,0.05,N,100,ADR
1161,RBN,RBN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2026250,,0.05,N,100,ADR
1162,RELCAPITA,RELCAPITA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2028000,,0.05,N,100,ADR
1163,RCOM,RCOM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2029750,,0.05,N,100,ADR
1164,RIIL,RIIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2031500,,0.05,N,100,ADR
1165,RELIANCE,RELIANCE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2033250,,0.05,N,100,ADR
1166,RELINFRA,RELINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2035000,,0.05,N,100,ADR
1167,RELMEDIA,RELMEDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2036750,,0.05,N,100,ADR
1168,RPOWER,RPOWER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2038500,,0.05,N,100,ADR
1169,RELIGARE,RELIGARE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2040250,,0.05,N,100,ADR
1170,RELIGAREG,RELIGAREG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2042000,,0.05,N,100,ADR
1171,RELGRNIFT,RELGRNIFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2043750,,0.05,N,100,ADR
1172,REMSONSIN,REMSONSIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2045500,,0.05,N,100,ADR
1173,RJL,RJL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2047250,,0.05,N,100,ADR
1174,REPCOHOME,REPCOHOME,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2049000,,0.05,N,100,ADR
1175,REPRO,REPRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2050750,,0.05,N,100,ADR
1176,RESPONIND,RESPONIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2052500,,0.05,N,100,ADR
1177,RMMIL,RMMIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2054250,,0.05,N,100,ADR
1178,REVATHI,REVATHI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2056000,,0.05,N,100,ADR
1179,RICOAUTO,RICOAUTO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2057750,,0.05,N,100,ADR
1180,ROHITFERR,ROHITFERR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2059500,,0.05,N,100,ADR
1181,ROLTA,ROLTA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2061250,,0.05,N,100,ADR
1182,TARMAT,TARMAT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2063000,,0.05,N,100,ADR
1183,ROSSELLIN,ROSSELLIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2064750,,0.05,N,100,ADR
1184,ROHLTD,ROHLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2066500,,0.05,N,100,ADR
1185,RPGLIFE,RPGLIFE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2068250,,0.05,N,100,ADR
1186,RPPINFRA,RPPINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2070000,,0.05,N,100,ADR
1187,RSWM,RSWM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2071750,,0.05,N,100,ADR
1188,RUBYMILLS,RUBYMILLS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2073500,,0.05,N,100,ADR
1189,RUCHINFRA,RUCHINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2075250,,0.05,N,100,ADR
1190,RUCHISOYA,RUCHISOYA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2077000,,0.05,N,100,ADR
1191,RUCHIRA,RUCHIRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2078750,,0.05,N,100,ADR
1192,RUPA,RUPA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2080500,,0.05,N,100,ADR
1193,RECLTD,RECLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2082250,,0.05,N,100,ADR
1194,RUSHIL,RUSHIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2084000,,0.05,N,100,ADR
1195,SKUMARSYN,SKUMARSYN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2085750,,0.05,N,100,ADR
1196,SMOBILITY,SMOBILITY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2087500,,0.05,N,100,ADR
1197,SABERORGA,SABERORGA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2089250,,0.05,N,100,ADR
1198,SADBHAV,SADBHAV,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2091000,,0.05,N,100,ADR
1199,SAGCEM,SAGCEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2092750,,0.05,N,100,ADR
1200,SAHPETRO,SAHPETRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2094500,,0.05,N,100,ADR
1201,SAKSOFT,SAKSOFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2096250,,0.05,N,100,ADR
1202,SAKTHIFIN,SAKTHIFIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2098000,,0.05,N,100,ADR
1203,SAKHTISUG,SAKHTISUG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2099750,,0.05,N,100,ADR
1204,SAKUMA,SAKUMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2101500,,0.05,N,100,ADR
1205,SALSTEEL,SALSTEEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2103250,,0.05,N,100,ADR
1206,SALONACOT,SALONACOT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2105000,,0.05,N,100,ADR
1207,SALORAINT,SALORAINT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2106750,,0.05,N,100,ADR
1208,SAMINDUS,SAMINDUS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2108500,,0.05,N,100,ADR
1209,SAMBANDAM,SAMBANDAM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2110250,,0.05,N,100,ADR
1210,SAMBHAAV,SAMBHAAV,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2112000,,0.05,N,100,ADR
1211,SAMTEL,SAMTEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2113750,,0.05,N,100,ADR
1212,SANDESH,SANDESH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2115500,,0.05,N,100,ADR
1213,SANGAMIND,SANGAMIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2117250,,0.05,N,100,ADR
1214,SANGHIIND,SANGHIIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2119000,,0.05,N,100,ADR
1215,SANGHVIFO,SANGHVIFO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2120750,,0.05,N,100,ADR
1216,SANGHVIMO,SANGHVIMO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2122500,,0.05,N,100,ADR
1217,SANWARIA,SANWARIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2124250,,0.05,N,100,ADR
1218,SARDAEN,SARDAEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2126000,,0.05,N,100,ADR
1219,SAREGAMA,SAREGAMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2127750,,0.05,N,100,ADR
1220,SARLAPOLY,SARLAPOLY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2129500,,0.05,N,100,ADR
1221,SARTHAKIN,SARTHAKIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2131250,,0.05,N,100,ADR
1222,SASKEN,SASKEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2133000,,0.05,N,100,ADR
1223,SATHAISPA,SATHAISPA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2134750,,0.05,N,100,ADR
1224,SAVERA,SAVERA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2136500,,0.05,N,100,ADR
1225,SOTL,SOTL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2138250,,0.05,N,100,ADR
1226,SAYAJIHOT,SAYAJIHOT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2140000,,0.05,N,100,ADR
1227,SBIGETS,SBIGETS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2141750,,0.05,N,100,ADR
1228,SCHNEIDER,SCHNEIDER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2143500,,0.05,N,100,ADR
1229,SEINV,SEINV,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2145250,,0.05,N,100,ADR
1230,SEPOWER,SEPOWER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2147000,,0.05,N,100,ADR
1231,SEAMECLTD,SEAMECLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2148750,,0.05,N,100,ADR
1232,SELMCL,SELMCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2150500,,0.05,N,100,ADR
1233,SELAN,SELAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2152250,,0.05,N,100,ADR
1234,STEL,STEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2154000,,0.05,N,100,ADR
1235,SERVALL,SERVALL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2155750,,0.05,N,100,ADR
1236,SSLT,SSLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2157500,,0.05,N,100,ADR
1237,SESHAPAPE,SESHAPAPE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2159250,,0.05,N,100,ADR
1238,SEZAL,SEZAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2161000,,0.05,N,100,ADR
1239,SHAHALLOY,SHAHALLOY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2162750,,0.05,N,100,ADR
1240,SHAKTIPUM,SHAKTIPUM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2164500,,0.05,N,100,ADR
1241,SHALPAINT,SHALPAINT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2166250,,0.05,N,100,ADR
1242,SHANTIGEA,SHANTIGEA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2168000,,0.05,N,100,ADR
1243,SHARONBIO,SHARONBIO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2169750,,0.05,N,100,ADR
1244,SHARRESLT,SHARRESLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2171500,,0.05,N,100,ADR
1245,SHASUNPHA,SHASUNPHA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2173250,,0.05,N,100,ADR
1246,SPYL,SPYL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2175000,,0.05,N,100,ADR
1247,SHILPAMED,SHILPAMED,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2176750,,0.05,N,100,ADR
1248,SHILPI,SHILPI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2178500,,0.05,N,100,ADR
1249,SCI,SCI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2180250,,0.05,N,100,ADR
1250,SHIRPUR-G,SHIRPUR-G,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2182000,,0.05,N,100,ADR
1251,SHIV-VANI,SHIV-VANI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2183750,,0.05,N,100,ADR
1252,SHIVTEX,SHIVTEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2185500,,0.05,N,100,ADR
1253,SHIVAMAUT,SHIVAMAUT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2187250,,0.05,N,100,ADR
1254,SHOPERSTO,SHOPERSTO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2189000,,0.05,N,100,ADR
1255,SHREEASHT,SHREEASHT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2190750,,0.05,N,100,ADR
1256,SHREECEM,SHREECEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2192500,,0.05,N,100,ADR
1257,SGFL,SGFL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2194250,,0.05,N,100,ADR
1258,SGJHL,SGJHL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2196000,,0.05,N,100,ADR
1259,SHREERAMA,SHREERAMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2197750,,0.05,N,100,ADR
1260,RENUKA,RENUKA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2199500,,0.05,N,100,ADR
1261,SHRENUJ,SHRENUJ,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2201250,,0.05,N,100,ADR
1262,SHREYANIN,SHREYANIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2203000,,0.05,N,100,ADR
1263,SHREYAS,SHREYAS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2204750,,0.05,N,100,ADR
1264,SHLAKSHMI,SHLAKSHMI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2206500,,0.05,N,100,ADR
1265,SHRINATRA,SHRINATRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2208250,,0.05,N,100,ADR
1266,SHRIRAMCI,SHRIRAMCI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2210000,,0.05,N,100,ADR
1267,SHRIRAMEP,SHRIRAMEP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2211750,,0.05,N,100,ADR
1268,SRTRANSFI,SRTRANSFI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2213500,,0.05,N,100,ADR
1269,SHYAMTEL,SHYAMTEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2215250,,0.05,N,100,ADR
1270,SICAGEN,SICAGEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2217000,,0.05,N,100,ADR
1271,SICAL,SICAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2218750,,0.05,N,100,ADR
1272,SIEMENS,SIEMENS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2220500,,0.05,N,100,ADR
1273,SIGNETIND,SIGNETIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2222250,,0.05,N,100,ADR
1274,SILINV,SILINV,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2224000,,0.05,N,100,ADR
1275,SIMBHSUGA,SIMBHSUGA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2225750,,0.05,N,100,ADR
1276,SIMPLEXCA,SIMPLEXCA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2227500,,0.05,N,100,ADR
1277,SIMPLEXIN,SIMPLEXIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2229250,,0.05,N,100,ADR
1278,SIMPLEX,SIMPLEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2231000,,0.05,N,100,ADR
1279,SINTEX,SINTEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2232750,,0.05,N,100,ADR
1280,SIRPAPER,SIRPAPER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2234500,,0.05,N,100,ADR
1281,SITASHREE,SITASHREE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2236250,,0.05,N,100,ADR
1282,SIYSIL,SIYSIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2238000,,0.05,N,100,ADR
1283,SJVN,SJVN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2239750,,0.05,N,100,ADR
1284,SKFINDIA,SKFINDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2241500,,0.05,N,100,ADR
1285,SKMEGGPRO,SKMEGGPRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2243250,,0.05,N,100,ADR
1286,SKSMICRO,SKSMICRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2245000,,0.05,N,100,ADR
1287,SMARTLINK,SMARTLINK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2246750,,0.05,N,100,ADR
1288,SMSPHARMA,SMSPHARMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2248500,,0.05,N,100,ADR
1289,SOBHA,SOBHA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2250250,,0.05,N,100,ADR
1290,CURATECH,CURATECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2252000,,0.05,N,100,ADR
1291,SOFTTECHG,SOFTTECHG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2253750,,0.05,N,100,ADR
1292,SOLARINDS,SOLARINDS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2255500,,0.05,N,100,ADR
1293,SOMATEX,SOMATEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2257250,,0.05,N,100,ADR
1294,SOMANYCER,SOMANYCER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2259000,,0.05,N,100,ADR
1295,SONASTEER,SONASTEER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2260750,,0.05,N,100,ADR
1296,SONATSOFT,SONATSOFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2262500,,0.05,N,100,ADR
1297,SOUTHBANK,SOUTHBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2264250,,0.05,N,100,ADR
1298,SOUISPAT,SOUISPAT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2266000,,0.05,N,100,ADR
1299,SPIC,SPIC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2267750,,0.05,N,100,ADR
1300,SPANCO,SPANCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2269500,,0.05,N,100,ADR
1301,SPECIALIT,SPECIALIT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2271250,,0.05,N,100,ADR
1302,SPECTACLE,SPECTACLE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2273000,,0.05,N,100,ADR
1303,SPENTEX,SPENTEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2274750,,0.05,N,100,ADR
1304,SPLIL,SPLIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2276500,,0.05,N,100,ADR
1305,SPMLINFRA,SPMLINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2278250,,0.05,N,100,ADR
1306,SRHHYPOLT,SRHHYPOLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2280000,,0.05,N,100,ADR
1307,SREEL,SREEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2281750,,0.05,N,100,ADR
1308,SREINFRA,SREINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2283500,,0.05,N,100,ADR
1309,SRF,SRF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2285250,,0.05,N,100,ADR
1310,SABTN,SABTN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2287000,,0.05,N,100,ADR
1311,SRICHAMUN,SRICHAMUN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2288750,,0.05,N,100,ADR
1312,SRSLTD,SRSLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2290500,,0.05,N,100,ADR
1313,SIL,SIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2292250,,0.05,N,100,ADR
1314,SFCL,SFCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2294000,,0.05,N,100,ADR
1315,STARPAPER,STARPAPER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2295750,,0.05,N,100,ADR
1316,SBBJ,SBBJ,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2297500,,0.05,N,100,ADR
1317,SBIN,SBIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2299250,,0.05,N,100,ADR
1318,MYSOREBAN,MYSOREBAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2301000,,0.05,N,100,ADR
1319,SBT,SBT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2302750,,0.05,N,100,ADR
1320,STCINDIA,STCINDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2304500,,0.05,N,100,ADR
1321,SAIL,SAIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2306250,,0.05,N,100,ADR
1322,SSWL,SSWL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2308000,,0.05,N,100,ADR
1323,STERLINBI,STERLINBI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2309750,,0.05,N,100,ADR
1324,STERTOOLS,STERTOOLS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2311500,,0.05,N,100,ADR
1325,STRTECH,STRTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2313250,,0.05,N,100,ADR
1326,STINDIA,STINDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2315000,,0.05,N,100,ADR
1327,SGL,SGL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2316750,,0.05,N,100,ADR
1328,STOREONE,STOREONE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2318500,,0.05,N,100,ADR
1329,STAR,STAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2320250,,0.05,N,100,ADR
1330,THEBYKE,THEBYKE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2322000,,0.05,N,100,ADR
1331,SUBEX,SUBEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2323750,,0.05,N,100,ADR
1332,SUBROS,SUBROS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2325500,,0.05,N,100,ADR
1333,SUDAR,SUDAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2327250,,0.05,N,100,ADR
1334,SUDARSCHE,SUDARSCHE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2329000,,0.05,N,100,ADR
1335,SMPL,SMPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2330750,,0.05,N,100,ADR
1336,SUJANATWR,SUJANATWR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2332500,,0.05,N,100,ADR
1337,SUJANAUNI,SUJANAUNI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2334250,,0.05,N,100,ADR
1338,SUMEETIND,SUMEETIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2336000,,0.05,N,100,ADR
1339,SUMMITSEC,SUMMITSEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2337750,,0.05,N,100,ADR
1340,SPARC,SPARC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2339500,,0.05,N,100,ADR
1341,SUNPHARMA,SUNPHARMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2341250,,0.05,N,100,ADR
1342,SUNTV,SUNTV,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2343000,,0.05,N,100,ADR
1343,SUNDRMBRA,SUNDRMBRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2344750,,0.05,N,100,ADR
1344,SUNDARMFI,SUNDARMFI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2346500,,0.05,N,100,ADR
1345,SUNDARAM,SUNDARAM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2348250,,0.05,N,100,ADR
1346,SUNCLAYLT,SUNCLAYLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2350000,,0.05,N,100,ADR
1347,SUNDRMFAS,SUNDRMFAS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2351750,,0.05,N,100,ADR
1348,SUNFLAG,SUNFLAG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2353500,,0.05,N,100,ADR
1349,SUNILHITE,SUNILHITE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2355250,,0.05,N,100,ADR
1350,SUNTECK,SUNTECK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2357000,,0.05,N,100,ADR
1351,SUPER,SUPER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2358750,,0.05,N,100,ADR
1352,SUPERSPIN,SUPERSPIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2360500,,0.05,N,100,ADR
1353,SUPRAJIT,SUPRAJIT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2362250,,0.05,N,100,ADR
1354,SUPREMEIN,SUPREMEIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2364000,,0.05,N,100,ADR
1355,SUPPETRO,SUPPETRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-2365750,,0.05,N,100,ADR
