[Thu Sep 05 14:57:00 IST 2013] INFO: ,Symbol,BarNo,HighestHigh,LowestLow,LastPrice,Volume,CumulativeVol,VolumeSlope,MinSlopeReqd,MA,LongVolume,ShortVolume,DateTime,ruleHighestHigh,ruleCumVolumeLong,ruleSlopeLong,ruleVolumeLong,ruleLowestLow,ruleCumVolumeShort,ruleSlopeShort,ruleVolumeShort 
[Thu Sep 05 14:59:41 IST 2013] INFO: ,BHARTIART,2,9.99999999E8,0.0,298.0,14000,-14000,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 14:59:41 IST,false,false,false,true,false,true,false,true 
[Thu Sep 05 14:59:42 IST 2013] INFO: ,AXISBANK,3,9.99999999E8,0.0,918.85,13750,-23500,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 14:59:42 IST,false,false,false,true,false,true,false,true 
[Thu Sep 05 14:59:43 IST 2013] INFO: ,NIFTY50,6,5614.7,5602.2,5602.3,5000,-50,610.0,1.0666666666666667,4587.5,10,-500000,20130905 14:59:43 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 14:59:44 IST 2013] INFO: ,NIFTY50,6,5614.7,5602.2,5603.0,5000,-50,610.0,1.0666666666666667,4587.5,10,-500000,20130905 14:59:44 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 14:59:44 IST 2013] INFO: ,AXISBANK,3,9.99999999E8,0.0,918.95,13750,-23500,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 14:59:44 IST,false,false,false,true,false,true,false,true 
[Thu Sep 05 14:59:45 IST 2013] INFO: ,AXISBANK,3,9.99999999E8,0.0,919.0,13750,-23500,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 14:59:45 IST,false,false,false,true,false,true,false,true 
[Thu Sep 05 14:59:45 IST 2013] INFO: ,INFY,5,3033.0,3028.6,3029.85,1000,-2000,-337.5,1.0666666666666667,1187.5,10,-500000,20130905 14:59:45 IST,false,false,false,false,false,true,true,false 
[Thu Sep 05 14:59:45 IST 2013] INFO: ,BANKINDIA,2,9.99999999E8,0.0,146.25,9000,9000,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 14:59:45 IST,false,true,false,true,false,true,false,true 
[Thu Sep 05 14:59:46 IST 2013] INFO: ,NIFTY50,6,5614.7,5602.2,5603.45,5000,-50,610.0,1.0666666666666667,4587.5,10,-500000,20130905 14:59:46 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 14:59:46 IST 2013] INFO: ,BANKINDIA,2,9.99999999E8,0.0,146.35,9000,9000,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 14:59:46 IST,false,true,false,true,false,true,false,true 
[Thu Sep 05 14:59:47 IST 2013] INFO: ,NIFTY50,6,5614.7,5602.2,5603.8,5000,-50,610.0,1.0666666666666667,4587.5,10,-500000,20130905 14:59:47 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 14:59:47 IST 2013] INFO: ,BHARTIART,2,9.99999999E8,0.0,297.95,14000,-14000,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 14:59:47 IST,false,false,false,true,false,true,false,true 
[Thu Sep 05 14:59:47 IST 2013] INFO: ,AXISBANK,3,9.99999999E8,0.0,918.95,13750,-23500,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 14:59:47 IST,false,false,false,true,false,true,false,true 
[Thu Sep 05 14:59:47 IST 2013] INFO: ,ALBK,4,9.99999999E8,0.0,72.1,28000,28000,0.0,1.0666666666666667,16000.0,10,-500000,20130905 14:59:47 IST,false,true,false,true,false,true,false,false 
[Thu Sep 05 14:59:48 IST 2013] INFO: ,AXISBANK,3,9.99999999E8,0.0,919.0,13750,-23500,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 14:59:48 IST,false,false,false,true,false,true,false,true 
[Thu Sep 05 14:59:48 IST 2013] INFO: ,BANKINDIA,2,9.99999999E8,0.0,146.4,9000,9000,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 14:59:48 IST,false,true,false,true,false,true,false,true 
[Thu Sep 05 14:59:49 IST 2013] INFO: ,AXISBANK,3,9.99999999E8,0.0,918.8,13750,-23500,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 14:59:49 IST,false,false,false,true,false,true,false,true 
[Thu Sep 05 14:59:50 IST 2013] INFO: ,NIFTY50,6,5614.7,5602.2,5604.0,5000,-50,610.0,1.0666666666666667,4587.5,10,-500000,20130905 14:59:50 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 14:59:50 IST 2013] INFO: ,AXISBANK,3,9.99999999E8,0.0,918.95,13750,-23500,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 14:59:50 IST,false,false,false,true,false,true,false,true 
[Thu Sep 05 14:59:53 IST 2013] INFO: ,NIFTY50,6,5614.7,5602.2,5602.95,5000,-50,610.0,1.0666666666666667,4587.5,10,-500000,20130905 14:59:53 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 14:59:53 IST 2013] INFO: ,AXISBANK,3,9.99999999E8,0.0,918.55,13750,-23500,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 14:59:53 IST,false,false,false,true,false,true,false,true 
[Thu Sep 05 14:59:54 IST 2013] INFO: ,BAJAJ-AUT,3,9.99999999E8,0.0,1918.45,375,-125,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 14:59:54 IST,false,false,false,true,false,true,false,true 
[Thu Sep 05 14:59:54 IST 2013] INFO: ,NIFTY50,6,5614.7,5602.2,5603.6,5000,-50,610.0,1.0666666666666667,4587.5,10,-500000,20130905 14:59:54 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 14:59:54 IST 2013] INFO: ,INFY,5,3033.0,3028.6,3029.0,1000,-2000,-337.5,1.0666666666666667,1187.5,10,-500000,20130905 14:59:54 IST,false,false,false,false,false,true,true,false 
[Thu Sep 05 14:59:55 IST 2013] INFO: ,NIFTY50,6,5614.7,5602.2,5604.0,5000,-50,610.0,1.0666666666666667,4587.5,10,-500000,20130905 14:59:55 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 14:59:56 IST 2013] INFO: ,NIFTY50,6,5614.7,5602.2,5604.9,5000,-50,610.0,1.0666666666666667,4587.5,10,-500000,20130905 14:59:56 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 14:59:56 IST 2013] INFO: ,INFY,5,3033.0,3028.6,3029.85,1000,-2000,-337.5,1.0666666666666667,1187.5,10,-500000,20130905 14:59:56 IST,false,false,false,false,false,true,true,false 
[Thu Sep 05 14:59:57 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5604.8,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 14:59:57 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 14:59:58 IST 2013] INFO: ,BAJAJ-AUT,4,9.99999999E8,0.0,1918.7,500,-625,0.0,1.0666666666666667,343.75,10,-500000,20130905 14:59:58 IST,false,false,false,true,false,true,false,false 
[Thu Sep 05 14:59:58 IST 2013] INFO: ,INFY,6,3033.0,3025.7,3028.75,2000,0,400.0,1.0666666666666667,1281.25,10,-500000,20130905 14:59:58 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 14:59:58 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5604.0,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 14:59:58 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 14:59:59 IST 2013] INFO: ,INFY,6,3033.0,3025.7,3029.9,2000,0,400.0,1.0666666666666667,1281.25,10,-500000,20130905 14:59:59 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 14:59:59 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5603.8,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 14:59:59 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 14:59:59 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,918.5,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 14:59:59 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:00 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5603.0,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:00 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:01 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5602.45,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:01 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:02 IST 2013] INFO: ,ADANIPORT,6,124.15,123.95,124.0,0,0,-600.0,1.0666666666666667,2500.0,10,-500000,20130905 15:00:02 IST,false,false,false,false,false,true,true,false 
[Thu Sep 05 15:00:02 IST 2013] INFO: ,INFY,6,3033.0,3025.7,3029.5,2000,0,400.0,1.0666666666666667,1281.25,10,-500000,20130905 15:00:02 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 15:00:03 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5604.0,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:03 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:03 IST 2013] INFO: ,BHARTIART,3,9.99999999E8,0.0,298.2,18000,-32000,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 15:00:03 IST,false,false,false,true,false,true,false,true 
[Thu Sep 05 15:00:03 IST 2013] INFO: ,BANKINDIA,3,9.99999999E8,0.0,146.5,9000,9000,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 15:00:03 IST,false,true,false,true,false,true,false,true 
[Thu Sep 05 15:00:03 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5603.2,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:03 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:03 IST 2013] INFO: ,BANKBAROD,4,9.99999999E8,0.0,507.15,1000,-500,0.0,1.0666666666666667,5000.0,10,-500000,20130905 15:00:03 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:04 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5603.5,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:04 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:04 IST 2013] INFO: ,AMBUJACEM,5,171.6,171.2,171.4,16000,16000,3200.0,1.0666666666666667,5000.0,10,-500000,20130905 15:00:04 IST,false,true,true,true,false,true,false,true 
[Thu Sep 05 15:00:05 IST 2013] INFO: ,ADANIENT,6,137.05,136.4,136.35,1000,-4000,1300.0,1.0666666666666667,1750.0,10,-500000,20130905 15:00:05 IST,false,false,true,false,true,true,false,false 
[Thu Sep 05 15:00:05 IST 2013] INFO: ,INFY,6,3033.0,3025.7,3029.4,2000,0,400.0,1.0666666666666667,1281.25,10,-500000,20130905 15:00:05 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 15:00:05 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5604.0,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:05 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:05 IST 2013] INFO: ,BANKBAROD,4,9.99999999E8,0.0,506.9,1000,-500,0.0,1.0666666666666667,5000.0,10,-500000,20130905 15:00:05 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:05 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,918.05,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:05 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:06 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5603.95,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:06 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:06 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,918.45,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:06 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:07 IST 2013] INFO: ,BANKINDIA,3,9.99999999E8,0.0,146.3,9000,9000,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 15:00:07 IST,false,true,false,true,false,true,false,true 
[Thu Sep 05 15:00:07 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5603.5,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:07 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:07 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,918.4,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:07 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:08 IST 2013] INFO: ,INFY,6,3033.0,3025.7,3029.95,2000,0,400.0,1.0666666666666667,1281.25,10,-500000,20130905 15:00:08 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 15:00:08 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5604.0,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:08 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:08 IST 2013] INFO: ,ANDHRABAN,5,51.7,51.6,51.65,0,0,0.0,1.0666666666666667,7000.0,10,-500000,20130905 15:00:08 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:08 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,918.5,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:08 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:09 IST 2013] INFO: ,INFY,6,3033.0,3025.7,3029.55,2000,0,400.0,1.0666666666666667,1281.25,10,-500000,20130905 15:00:09 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 15:00:10 IST 2013] INFO: ,BANKBAROD,4,9.99999999E8,0.0,507.35,1000,-500,0.0,1.0666666666666667,5000.0,10,-500000,20130905 15:00:10 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:10 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5605.0,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:10 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:10 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,918.45,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:10 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:10 IST 2013] INFO: ,BANKINDIA,3,9.99999999E8,0.0,146.5,9000,9000,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 15:00:10 IST,false,true,false,true,false,true,false,true 
[Thu Sep 05 15:00:10 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5606.0,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:10 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:10 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,918.85,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:10 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:11 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5605.5,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:11 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:12 IST 2013] INFO: ,ACC,6,953.0,951.25,951.95,750,-1000,75.0,1.0666666666666667,625.0,10,-500000,20130905 15:00:12 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 15:00:12 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5605.7,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:12 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:14 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5606.85,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:14 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:15 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,919.0,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:15 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:16 IST 2013] INFO: ,ANDHRABAN,5,51.7,51.6,51.7,0,0,0.0,1.0666666666666667,7000.0,10,-500000,20130905 15:00:16 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:16 IST 2013] INFO: ,BHARATFOR,3,9.99999999E8,0.0,248.55,0,4000,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 15:00:16 IST,false,true,false,false,false,true,false,false 
[Thu Sep 05 15:00:16 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5606.5,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:16 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:17 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5606.9,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:17 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:17 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,919.15,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:17 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:18 IST 2013] INFO: ,INFY,6,3033.0,3025.7,3030.9,2000,0,400.0,1.0666666666666667,1281.25,10,-500000,20130905 15:00:18 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 15:00:18 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5606.5,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:18 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:19 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5607.6,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:19 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:20 IST 2013] INFO: ,ACC,6,953.0,951.25,951.45,750,-1000,75.0,1.0666666666666667,625.0,10,-500000,20130905 15:00:20 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 15:00:20 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5608.0,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:20 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:21 IST 2013] INFO: ,ACC,6,953.0,951.25,951.95,750,-1000,75.0,1.0666666666666667,625.0,10,-500000,20130905 15:00:21 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 15:00:23 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,919.1,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:23 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:23 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5607.3,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:23 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:24 IST 2013] INFO: ,ALBK,5,72.2,71.65,72.05,18000,28000,7000.0,1.0666666666666667,18500.0,10,-500000,20130905 15:00:24 IST,false,true,true,false,false,true,false,false 
[Thu Sep 05 15:00:24 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5607.9,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:24 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:25 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,919.2,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:25 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:26 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5607.35,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:26 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:27 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,919.5,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:27 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:27 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5607.95,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:27 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:29 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5606.9,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:29 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:30 IST 2013] INFO: ,INFY,6,3033.0,3025.7,3030.4,2000,0,400.0,1.0666666666666667,1281.25,10,-500000,20130905 15:00:30 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 15:00:30 IST 2013] INFO: ,BHARATFOR,3,9.99999999E8,0.0,248.95,0,4000,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 15:00:30 IST,false,true,false,false,false,true,false,false 
[Thu Sep 05 15:00:31 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,919.75,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:31 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:31 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5607.6,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:31 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:32 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,919.6,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:32 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:32 IST 2013] INFO: ,ALBK,5,72.2,71.65,72.0,18000,28000,7000.0,1.0666666666666667,18500.0,10,-500000,20130905 15:00:32 IST,false,true,true,false,false,true,false,false 
[Thu Sep 05 15:00:32 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5606.5,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:32 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:33 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,919.55,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:33 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:33 IST 2013] INFO: ,INFY,6,3033.0,3025.7,3029.95,2000,0,400.0,1.0666666666666667,1281.25,10,-500000,20130905 15:00:33 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 15:00:33 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5606.85,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:33 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:34 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,919.65,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:34 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:34 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5606.9,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:34 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:35 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,919.7,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:35 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:36 IST 2013] INFO: ,BANKBAROD,4,9.99999999E8,0.0,507.05,1000,-500,0.0,1.0666666666666667,5000.0,10,-500000,20130905 15:00:36 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:37 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5606.5,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:37 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:37 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,919.85,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:37 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:37 IST 2013] INFO: ,INFY,6,3033.0,3025.7,3030.75,2000,0,400.0,1.0666666666666667,1281.25,10,-500000,20130905 15:00:37 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 15:00:37 IST 2013] INFO: ,BHARTIART,3,9.99999999E8,0.0,298.25,18000,-32000,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 15:00:37 IST,false,false,false,true,false,true,false,true 
[Thu Sep 05 15:00:38 IST 2013] INFO: ,ANDHRABAN,5,51.7,51.6,51.75,0,0,0.0,1.0666666666666667,7000.0,10,-500000,20130905 15:00:38 IST,true,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:38 IST 2013] INFO: ,BANKBAROD,4,9.99999999E8,0.0,506.8,1000,-500,0.0,1.0666666666666667,5000.0,10,-500000,20130905 15:00:38 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:38 IST 2013] INFO: ,AMBUJACEM,5,171.6,171.2,171.35,16000,16000,3200.0,1.0666666666666667,5000.0,10,-500000,20130905 15:00:38 IST,false,true,true,true,false,true,false,true 
[Thu Sep 05 15:00:38 IST 2013] INFO: ,BANKINDIA,3,9.99999999E8,0.0,146.45,9000,9000,0.0,1.0666666666666667,4.9E-324,10,-500000,20130905 15:00:38 IST,false,true,false,true,false,true,false,true 
[Thu Sep 05 15:00:38 IST 2013] INFO: ,ADANIENT,6,137.05,136.4,136.5,1000,-4000,1300.0,1.0666666666666667,1750.0,10,-500000,20130905 15:00:38 IST,false,false,true,false,false,true,false,false 
[Thu Sep 05 15:00:38 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5606.55,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:38 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:39 IST 2013] INFO: ,BANKBAROD,4,9.99999999E8,0.0,506.45,1000,-500,0.0,1.0666666666666667,5000.0,10,-500000,20130905 15:00:39 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:39 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5606.9,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:39 IST,false,true,true,true,false,true,false,false 
[Thu Sep 05 15:00:40 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,919.5,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:40 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:40 IST 2013] INFO: ,INFY,6,3033.0,3025.7,3030.15,2000,0,400.0,1.0666666666666667,1281.25,10,-500000,20130905 15:00:40 IST,false,false,true,true,false,true,false,false 
[Thu Sep 05 15:00:41 IST 2013] INFO: ,BANKBAROD,4,9.99999999E8,0.0,505.95,1000,-500,0.0,1.0666666666666667,5000.0,10,-500000,20130905 15:00:41 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:41 IST 2013] INFO: ,AXISBANK,4,9.99999999E8,0.0,919.8,10750,-12750,0.0,1.0666666666666667,11625.0,10,-500000,20130905 15:00:41 IST,false,false,false,false,false,true,false,false 
[Thu Sep 05 15:00:41 IST 2013] INFO: ,NIFTY50,7,5614.7,5598.0,5606.7,8850,8800,2315.0,1.0666666666666667,5637.5,10,-500000,20130905 15:00:41 IST,false,true,true,true,false,true,false,false 
