serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,contractID,additionalInput,longvolume,shortvolume,aggression,minsize,barsstarttime,trailstop,preopen,streamingpriority,strategy
701,JPASSOCIA,JPASSOCIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
702,JPPOWER,JPPOWER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
703,JKBANK,JKBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
704,JAMNAAUTO,JAMNAAUTO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
705,JAYBARMAR,JAYBARMAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
706,JAYAGROGN,JAYAGROGN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
707,JAYNECOIN,JAYNECOIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
708,JPINFRATE,JPINFRATE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
709,JAYSREETE,JAYSREETE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
710,JBCHEPHAR,JBCHEPHAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
711,JBFIND,JBFIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
712,JBMA,JBMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
713,JCTEL,JCTEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
714,JDORGOCHE,JDORGOCHE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
715,JENSONICO,JENSONICO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
716,JETAIRWAY,JETAIRWAY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
717,JEYPORE,JEYPORE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
718,JHS,JHS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
719,JIKIND,JIKIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
720,JINDCOT,JINDCOT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
721,JINDRILL,JINDRILL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
722,JINDALPHO,JINDALPHO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
723,JINDALPOL,JINDALPOL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
724,JPIF,JPIF,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
725,JINDALSAW,JINDALSAW,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
726,JSWHL,JSWHL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
727,JSL,JSL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
728,JINDALSTE,JINDALSTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
729,JINDWORLD,JINDWORLD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
730,JKCEMENT,JKCEMENT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
731,JKLAKSHMI,JKLAKSHMI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
732,JKPAPER,JKPAPER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
733,JKTYRE,JKTYRE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
734,JMFINANCI,JMFINANCI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
735,JMCPROJEC,JMCPROJEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
736,JMTAUTOLT,JMTAUTOLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
737,JOCIL,JOCIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
738,JSWENERGY,JSWENERGY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
739,JSWSTEEL,JSWSTEEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
740,JUBLFOOD,JUBLFOOD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
741,JUBLINDS,JUBLINDS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
742,JUBILANT,JUBILANT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
743,JUMBO,JUMBO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
744,JUSTDIAL,JUSTDIAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
745,JVLAGRO,JVLAGRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
746,JYOTHYLAB,JYOTHYLAB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
747,JYOTISTRU,JYOTISTRU,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
748,KSERASERA,KSERASERA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
749,KABRAEXTR,KABRAEXTR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
750,KAJARIACE,KAJARIACE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
751,KAKATCEM,KAKATCEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
752,ACCELYA,ACCELYA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
753,KALINDEE,KALINDEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
754,KALPATPOW,KALPATPOW,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
755,KALYANIFR,KALYANIFR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
756,KICL,KICL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
757,KSL,KSL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
758,KAMATHOTE,KAMATHOTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
759,KIL,KIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
760,KANANIIND,KANANIIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
761,KANDAGIRI,KANDAGIRI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
762,KANORICHE,KANORICHE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
763,KANSAINER,KANSAINER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
764,KARMAENG,KARMAENG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
765,KTKBANK,KTKBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
766,KARURKCP,KARURKCP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
767,KARURVYSY,KARURVYSY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
768,KGL,KGL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
769,KAUSHALYA,KAUSHALYA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
770,KSCL,KSCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
771,KAVVERITE,KAVVERITE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
772,KCP,KCP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
773,KCPSUGIND,KCPSUGIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
774,KOPDRUGS,KOPDRUGS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
775,KEC,KEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
776,KEI,KEI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
777,KEMROCK,KEMROCK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
778,KERNEX,KERNEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
779,KESARENT,KESARENT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
780,KTIL,KTIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
781,KESORAMIN,KESORAMIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
782,KKCL,KKCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
783,KEYCORPSE,KEYCORPSE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
784,KHAITANEL,KHAITANEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
785,KHAITANLT,KHAITANLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
786,KHANDSE,KHANDSE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
787,KILITCH,KILITCH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
788,KFA,KFA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
789,KIRIINDUS,KIRIINDUS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
790,KBIL,KBIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
791,KIRLOSBRO,KIRLOSBRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
792,KECL,KECL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
793,KIRLOSIND,KIRLOSIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
794,KIRLOSENG,KIRLOSENG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
795,KITEX,KITEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
796,KITPLYIND,KITPLYIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
797,KLGSYSTEL,KLGSYSTEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
798,KLRF,KLRF,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
799,KMSUGAR,KMSUGAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
800,KNRCON,KNRCON,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
801,KOHINOOR,KOHINOOR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
802,KOLTEPATI,KOLTEPATI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
803,KOPRAN,KOPRAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
804,KOTAKGOLD,KOTAKGOLD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
805,KOTAKBANK,KOTAKBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
806,KOTAKNIFT,KOTAKNIFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
807,KOTAKPSUB,KOTAKPSUB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
808,KOTHARIPE,KOTHARIPE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
809,KOTHARIPR,KOTHARIPR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
810,KOTARISUG,KOTARISUG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
811,KOVAI,KOVAI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
812,KPIT,KPIT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
813,KPRMILL,KPRMILL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
814,KRBL,KRBL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
815,KRISHNAEN,KRISHNAEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
816,KRITIIND,KRITIIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
817,KSBPUMPS,KSBPUMPS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
818,KSE,KSE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
819,KSK,KSK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
820,KWALITY,KWALITY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
821,L&TFH,L&TFH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
822,LAOPALA,LAOPALA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
823,LAKSHMIEF,LAKSHMIEF,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
824,LAKSHMIFI,LAKSHMIFI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
825,LAXMIMACH,LAXMIMACH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
826,LAKSHMIMI,LAKSHMIMI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
827,LAKPRE,LAKPRE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
828,LAKSHVILA,LAKSHVILA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
829,LANCOIN,LANCOIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
830,LITL,LITL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
831,LPDC,LPDC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
832,LT,LT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
833,LGBBROSLT,LGBBROSLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
834,LGBFORGE,LGBFORGE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
835,LIBERTSHO,LIBERTSHO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
836,LICHSGFIN,LICHSGFIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
837,LLOYDELEN,LLOYDELEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
838,LLOYDFIN,LLOYDFIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
839,UTTAMVALU,UTTAMVALU,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
840,LML,LML,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
841,LOGIXMICR,LOGIXMICR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
842,LOKESHMAC,LOKESHMAC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
843,LOTUSEYE,LOTUSEYE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
844,LOVABLE,LOVABLE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
845,DAAWAT,DAAWAT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
846,LUMAXTECH,LUMAXTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
847,LUMAXAUTO,LUMAXAUTO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
848,LUMAXIND,LUMAXIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
849,LUPIN,LUPIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
850,LYKALABS,LYKALABS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
851,LYPSAGEMS,LYPSAGEMS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
852,UJAAS,UJAAS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
853,MADHAV,MADHAV,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
854,MADHUCON,MADHUCON,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
855,RAMCOCEM,RAMCOCEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
856,MADRASFER,MADRASFER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
857,MAGMA,MAGMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
858,MAGNUM1,MAGNUM1,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
859,MTNL,MTNL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
860,MAHSCOOTE,MAHSCOOTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
861,MAHSEAMLE,MAHSEAMLE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
862,MMFS,MMFS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
863,MM,MM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
864,MAHINDCIE,MAHINDCIE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
865,MHRIL,MHRIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
866,MAHLIFE,MAHLIFE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
867,MAHINDUGI,MAHINDUGI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
868,MAITHANAL,MAITHANAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
869,MALUPAPER,MALUPAPER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
870,MALWACOTT,MALWACOTT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
871,MAANALU,MAANALU,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
872,MANINDS,MANINDS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
873,MANINFRA,MANINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
874,MANAKSIA,MANAKSIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
875,MANALIPET,MANALIPET,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
876,MANAPPURA,MANAPPURA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
877,MANDHANA,MANDHANA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
878,MANGLMCEM,MANGLMCEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
879,MANGALAM,MANGALAM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
880,MANGTIMBE,MANGTIMBE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
881,MANGCHEFE,MANGCHEFE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
882,MRPL,MRPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
883,MANJEERA,MANJEERA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
884,MANJUSHRE,MANJUSHRE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
885,MANUGRAPH,MANUGRAPH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
886,MARALOVER,MARALOVER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
887,MARG,MARG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
888,MARICO,MARICO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
889,MARKSANS,MARKSANS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
890,MARUTI,MARUTI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
891,MASTEK,MASTEK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
892,MAWANASUG,MAWANASUG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
893,MAX,MAX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
894,MAXWELL,MAXWELL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
895,MAYURUNIQ,MAYURUNIQ,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
896,MBLINFRA,MBLINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
897,MCDHOLDIN,MCDHOLDIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
898,MCLEODRUS,MCLEODRUS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
899,MBECL,MBECL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
900,MEGASOFT,MEGASOFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
901,MEGH,MEGH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
902,MELSTAR,MELSTAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
903,MERCATOR,MERCATOR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
904,MERCK,MERCK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
905,METKORE,METKORE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
906,MIC,MIC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
907,MICROTECH,MICROTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
908,MICROSEC,MICROSEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
909,NEXTMEDIA,NEXTMEDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
910,MINDACORP,MINDACORP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
911,MINDAIND,MINDAIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
912,MINDTREE,MINDTREE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
913,MIRCELECT,MIRCELECT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
914,MIRZAINT,MIRZAINT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
915,MITCON,MITCON,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
916,MMFL,MMFL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
917,MMTC,MMTC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
918,MOHITIND,MOHITIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
919,MOIL,MOIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
920,CGCL,CGCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
921,MONNETISP,MONNETISP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
922,MONSANTO,MONSANTO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
923,MORARJEE,MORARJEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
924,MOREPENLA,MOREPENLA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
925,MOSERBAER,MOSERBAER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
926,MOTHERSUM,MOTHERSUM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
927,MOTILALOF,MOTILALOF,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
928,MGOLD,MGOLD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
929,M100,M100,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
930,M50,M50,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
931,N100,N100,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
932,MOTOGENFI,MOTOGENFI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
933,MPHASIS,MPHASIS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
934,MPSLTD,MPSLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
935,MRF,MRF,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
936,MRO-TEK,MRO-TEK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
937,WELPROJ,WELPROJ,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
938,MSPL,MSPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
