serialno,brokersymbol,exchangesymbol,displayname,type,exchange,primaryexchange,currency,expiry,option,right,minsize,barstarttime,streaming,strategy
589,HONAUT,HONAUT,HONAUT,STK,NSE,,INR,,,,1,,4,DATA
590,HOTELEELA,HOTELEELA,HOTELEELA,STK,NSE,,INR,,,,1,,4,DATA
591,HOTELRUGB,HOTELRUGBY,HOTELRUGBY,STK,NSE,,INR,,,,1,,4,DATA
592,HDIL,HDIL,HDIL,STK,NSE,,INR,,,,1,,4,DATA
593,HDFC,HDFC,HDFC,STK,NSE,,INR,,,,1,,4,DATA
594,HOVS,HOVS,HOVS,STK,NSE,,INR,,,,1,,4,DATA
595,HSIL,HSIL,HSIL,STK,NSE,,INR,,,,1,,4,DATA
596,HTMEDIA,HTMEDIA,HTMEDIA,STK,NSE,,INR,,,,1,,4,DATA
597,HUBTOWN,HUBTOWN,HUBTOWN,STK,NSE,,INR,,,,1,,4,DATA
598,PAPERPROD,PAPERPROD,PAPERPROD,STK,NSE,,INR,,,,1,,4,DATA
599,IGPL,IGPL,IGPL,STK,NSE,,INR,,,,1,,4,DATA
600,ICICIBANK,ICICIBANK,ICICIBANK,STK,NSE,,INR,,,,1,,4,DATA
601,IGOLD,IGOLD,IGOLD,STK,NSE,,INR,,,,1,,4,DATA
602,ICNX100,ICNX100,ICNX100,STK,NSE,,INR,,,,1,,4,DATA
603,INIFTY,INIFTY,INIFTY,STK,NSE,,INR,,,,1,,4,DATA
604,ISENSEX,ISENSEX,ISENSEX,STK,NSE,,INR,,,,1,,4,DATA
605,INV20,INV20,INV20,STK,NSE,,INR,,,,1,,4,DATA
606,ICRA,ICRA,ICRA,STK,NSE,,INR,,,,1,,4,DATA
607,ICSA,ICSA,ICSA,STK,NSE,,INR,,,,1,,4,DATA
608,IDBI,IDBI,IDBI,STK,NSE,,INR,,,,1,,4,DATA
609,IDBIGOLD,IDBIGOLD,IDBIGOLD,STK,NSE,,INR,,,,1,,4,DATA
610,IDEA,IDEA,IDEA,STK,NSE,,INR,,,,1,,4,DATA
611,IDFCBANK,IDFCBANK,IDFCBANK,STK,NSE,,INR,,,,1,,4,DATA
612,IDFC,IDFC,IDFC,STK,NSE,,INR,,,,1,,4,DATA
613,IFBAGRO,IFBAGRO,IFBAGRO,STK,NSE,,INR,,,,1,,4,DATA
614,IFBIND,IFBIND,IFBIND,STK,NSE,,INR,,,,1,,4,DATA
615,IFCI,IFCI,IFCI,STK,NSE,,INR,,,,1,,4,DATA
616,IFGLREFRA,IFGLREFRAC,IFGLREFRAC,STK,NSE,,INR,,,,1,,4,DATA
617,IGARASHI,IGARASHI,IGARASHI,STK,NSE,,INR,,,,1,,4,DATA
618,IIFL,IIFL,IIFL,STK,NSE,,INR,,,,1,,4,DATA
619,IVC,IVC,IVC,STK,NSE,,INR,,,,1,,4,DATA
620,ILFSENGG,IL&FSENGG,IL&FSENGG,STK,NSE,,INR,,,,1,,4,DATA
621,ILFSTRANS,IL&FSTRANS,IL&FSTRANS,STK,NSE,,INR,,,,1,,4,DATA
622,INDLMETER,INDLMETER,INDLMETER,STK,NSE,,INR,,,,1,,4,DATA
623,IMPEXFERR,IMPEXFERRO,IMPEXFERRO,STK,NSE,,INR,,,,1,,4,DATA
624,INDSWFTLT,INDSWFTLTD,INDSWFTLTD,STK,NSE,,INR,,,,1,,4,DATA
625,INDSWFTLA,INDSWFTLAB,INDSWFTLAB,STK,NSE,,INR,,,,1,,4,DATA
626,INDBANK,INDBANK,INDBANK,STK,NSE,,INR,,,,1,,4,DATA
627,INDIACEM,INDIACEM,INDIACEM,STK,NSE,,INR,,,,1,,4,DATA
628,INDIAGLYC,INDIAGLYCO,INDIAGLYCO,STK,NSE,,INR,,,,1,,4,DATA
629,IMPAL,IMPAL,IMPAL,STK,NSE,,INR,,,,1,,4,DATA
630,INDNIPPON,INDNIPPON,INDNIPPON,STK,NSE,,INR,,,,1,,4,DATA
631,INBULLS,IBULHSGFIN,IBULHSGFIN,STK,NSE,,INR,,,,1,,4,DATA
632,IBREALEST,IBREALEST,IBREALEST,STK,NSE,,INR,,,,1,,4,DATA
633,IBVENTURE,IBVENTURES,IBVENTURES,STK,NSE,,INR,,,,1,,4,DATA
634,IBWSL,IBWSL,IBWSL,STK,NSE,,INR,,,,1,,4,DATA
635,INDIANB,INDIANB,INDIANB,STK,NSE,,INR,,,,1,,4,DATA
636,INDIANCAR,INDIANCARD,INDIANCARD,STK,NSE,,INR,,,,1,,4,DATA
637,INDHOTEL,INDHOTEL,INDHOTEL,STK,NSE,,INR,,,,1,,4,DATA
638,INDIANHUM,INDIANHUME,INDIANHUME,STK,NSE,,INR,,,,1,,4,DATA
639,IMFA,IMFA,IMFA,STK,NSE,,INR,,,,1,,4,DATA
640,IOC,IOC,IOC,STK,NSE,,INR,,,,1,,4,DATA
641,IOB,IOB,IOB,STK,NSE,,INR,,,,1,,4,DATA
642,ITFL,INDTERRAIN,INDTERRAIN,STK,NSE,,INR,,,,1,,4,DATA
643,ICIL,ICIL,ICIL,STK,NSE,,INR,,,,1,,4,DATA
644,INDORAMA,INDORAMA,INDORAMA,STK,NSE,,INR,,,,1,,4,DATA
645,INDOTECH,INDOTECH,INDOTECH,STK,NSE,,INR,,,,1,,4,DATA
646,INDOTHAI,INDOTHAI,INDOTHAI,STK,NSE,,INR,,,,1,,4,DATA
647,NIPPOBATR,NIPPOBATRY,NIPPOBATRY,STK,NSE,,INR,,,,1,,4,DATA
648,INDOCO,INDOCO,INDOCO,STK,NSE,,INR,,,,1,,4,DATA
649,INDOSOLAR,INDOSOLAR,INDOSOLAR,STK,NSE,,INR,,,,1,,4,DATA
650,INDOWIND,INDOWIND,INDOWIND,STK,NSE,,INR,,,,1,,4,DATA
651,IGL,IGL,IGL,STK,NSE,,INR,,,,1,,4,DATA
652,INDRAMEDC,INDRAMEDCO,INDRAMEDCO,STK,NSE,,INR,,,,1,,4,DATA
653,INDUSINDB,INDUSINDBK,INDUSINDBK,STK,NSE,,INR,,,,1,,4,DATA
654,IITL,IITL,IITL,STK,NSE,,INR,,,,1,,4,DATA
655,INEOSSTYR,INEOSSTYRO,INEOSSTYRO,STK,NSE,,INR,,,,1,,4,DATA
656,INFIBEAM,INFIBEAM,INFIBEAM,STK,NSE,,INR,,,,1,,4,DATA
657,INFINITE,INFINITE,INFINITE,STK,NSE,,INR,,,,1,,4,DATA
658,NAUKRI,NAUKRI,NAUKRI,STK,NSE,,INR,,,,1,,4,DATA
659,INFOMEDIA,INFOMEDIA,INFOMEDIA,STK,NSE,,INR,,,,1,,4,DATA
660,INFY,INFY,INFY,STK,NSE,,INR,,,,1,,4,DATA
661,INGERRAND,INGERRAND,INGERRAND,STK,NSE,,INR,,,,1,,4,DATA
662,INOXLEISU,INOXLEISUR,INOXLEISUR,STK,NSE,,INR,,,,1,,4,DATA
663,INOXWIND,INOXWIND,INOXWIND,STK,NSE,,INR,,,,1,,4,DATA
664,INSECTICI,INSECTICID,INSECTICID,STK,NSE,,INR,,,,1,,4,DATA
665,INTEGRA,INTEGRA,INTEGRA,STK,NSE,,INR,,,,1,,4,DATA
666,INTELLECT,INTELLECT,INTELLECT,STK,NSE,,INR,,,,1,,4,DATA
667,INDIGO,INDIGO,INDIGO,STK,NSE,,INR,,,,1,,4,DATA
668,IPAPPM,IPAPPM,IPAPPM,STK,NSE,,INR,,,,1,,4,DATA
669,ISFT,ISFT,ISFT,STK,NSE,,INR,,,,1,,4,DATA
670,INVENTURE,INVENTURE,INVENTURE,STK,NSE,,INR,,,,1,,4,DATA
671,IVZINGOLD,IVZINGOLD,IVZINGOLD,STK,NSE,,INR,,,,1,,4,DATA
672,IVZINNIFT,IVZINNIFTY,IVZINNIFTY,STK,NSE,,INR,,,,1,,4,DATA
673,IOLCP,IOLCP,IOLCP,STK,NSE,,INR,,,,1,,4,DATA
674,IPCALAB,IPCALAB,IPCALAB,STK,NSE,,INR,,,,1,,4,DATA
675,IRB,IRB,IRB,STK,NSE,,INR,,,,1,,4,DATA
676,ISMTLTD,ISMTLTD,ISMTLTD,STK,NSE,,INR,,,,1,,4,DATA
677,ITC,ITC,ITC,STK,NSE,,INR,,,,1,,4,DATA
678,ITDCEM,ITDCEM,ITDCEM,STK,NSE,,INR,,,,1,,4,DATA
679,ITI,ITI,ITI,STK,NSE,,INR,,,,1,,4,DATA
680,IVP,IVP,IVP,STK,NSE,,INR,,,,1,,4,DATA
681,IVRCLINFR,IVRCLINFRA,IVRCLINFRA,STK,NSE,,INR,,,,1,,4,DATA
682,IZMO,IZMO,IZMO,STK,NSE,,INR,,,,1,,4,DATA
683,JBCHEPHAR,JBCHEPHARM,JBCHEPHARM,STK,NSE,,INR,,,,1,,4,DATA
684,JKLAKSHMI,JKLAKSHMI,JKLAKSHMI,STK,NSE,,INR,,,,1,,4,DATA
685,JKIL,JKIL,JKIL,STK,NSE,,INR,,,,1,,4,DATA
686,JAGRAN,JAGRAN,JAGRAN,STK,NSE,,INR,,,,1,,4,DATA
687,JAGSNPHAR,JAGSNPHARM,JAGSNPHARM,STK,NSE,,INR,,,,1,,4,DATA
688,JAIBALAJI,JAIBALAJI,JAIBALAJI,STK,NSE,,INR,,,,1,,4,DATA
689,JAICORPLT,JAICORPLTD,JAICORPLTD,STK,NSE,,INR,,,,1,,4,DATA
690,JAIHINDPR,JAIHINDPRO,JAIHINDPRO,STK,NSE,,INR,,,,1,,4,DATA
691,JISLJALEQ,JISLJALEQS,JISLJALEQS,STK,NSE,,INR,,,,1,,4,DATA
692,JISLDVREQ,JISLDVREQS,JISLDVREQS,STK,NSE,,INR,,,,1,,4,DATA
693,JAINSTUDI,JAINSTUDIO,JAINSTUDIO,STK,NSE,,INR,,,,1,,4,DATA
694,JPASSOCIA,JPASSOCIAT,JPASSOCIAT,STK,NSE,,INR,,,,1,,4,DATA
695,JPPOWER,JPPOWER,JPPOWER,STK,NSE,,INR,,,,1,,4,DATA
696,JKBK,J&KBANK,J&KBANK,STK,NSE,,INR,,,,1,,4,DATA
697,JAMNAAUTO,JAMNAAUTO,JAMNAAUTO,STK,NSE,,INR,,,,1,,4,DATA
698,JAYBARMAR,JAYBARMARU,JAYBARMARU,STK,NSE,,INR,,,,1,,4,DATA
699,JAYAGROGN,JAYAGROGN,JAYAGROGN,STK,NSE,,INR,,,,1,,4,DATA
700,JAYNECOIN,JAYNECOIND,JAYNECOIND,STK,NSE,,INR,,,,1,,4,DATA
701,JPINFRATE,JPINFRATEC,JPINFRATEC,STK,NSE,,INR,,,,1,,4,DATA
702,JAYSREETE,JAYSREETEA,JAYSREETEA,STK,NSE,,INR,,,,1,,4,DATA
703,JBFIND,JBFIND,JBFIND,STK,NSE,,INR,,,,1,,4,DATA
704,JBMA,JBMA,JBMA,STK,NSE,,INR,,,,1,,4,DATA
705,JENSONICO,JENSONICOL,JENSONICOL,STK,NSE,,INR,,,,1,,4,DATA
706,JETAIRWAY,JETAIRWAYS,JETAIRWAYS,STK,NSE,,INR,,,,1,,4,DATA
707,JHS,JHS,JHS,STK,NSE,,INR,,,,1,,4,DATA
708,JIKIND,JIKIND,JIKIND,STK,NSE,,INR,,,,1,,4,DATA
709,JINDCOT,JINDCOT,JINDCOT,STK,NSE,,INR,,,,1,,4,DATA
710,JINDRILL,JINDRILL,JINDRILL,STK,NSE,,INR,,,,1,,4,DATA
711,JINDALPHO,JINDALPHOT,JINDALPHOT,STK,NSE,,INR,,,,1,,4,DATA
712,JINDALPOL,JINDALPOLY,JINDALPOLY,STK,NSE,,INR,,,,1,,4,DATA
713,JPIF,JPOLYINVST,JPOLYINVST,STK,NSE,,INR,,,,1,,4,DATA
714,JINDALSAW,JINDALSAW,JINDALSAW,STK,NSE,,INR,,,,1,,4,DATA
715,JSLHISAR,JSLHISAR,JSLHISAR,STK,NSE,,INR,,,,1,,4,DATA
716,JSL,JSL,JSL,STK,NSE,,INR,,,,1,,4,DATA
717,JINDALSTE,JINDALSTEL,JINDALSTEL,STK,NSE,,INR,,,,1,,4,DATA
718,JINDWORLD,JINDWORLD,JINDWORLD,STK,NSE,,INR,,,,1,,4,DATA
719,JKCEMENT,JKCEMENT,JKCEMENT,STK,NSE,,INR,,,,1,,4,DATA
720,JKPAPER,JKPAPER,JKPAPER,STK,NSE,,INR,,,,1,,4,DATA
721,JKTYRE,JKTYRE,JKTYRE,STK,NSE,,INR,,,,1,,4,DATA
722,JMFINANCI,JMFINANCIL,JMFINANCIL,STK,NSE,,INR,,,,1,,4,DATA
723,JMCPROJEC,JMCPROJECT,JMCPROJECT,STK,NSE,,INR,,,,1,,4,DATA
724,JMTAUTOLT,JMTAUTOLTD,JMTAUTOLTD,STK,NSE,,INR,,,,1,,4,DATA
725,JOCIL,JOCIL,JOCIL,STK,NSE,,INR,,,,1,,4,DATA
726,JSWENERGY,JSWENERGY,JSWENERGY,STK,NSE,,INR,,,,1,,4,DATA
727,JSWHL,JSWHL,JSWHL,STK,NSE,,INR,,,,1,,4,DATA
728,JSWSTEEL,JSWSTEEL,JSWSTEEL,STK,NSE,,INR,,,,1,,4,DATA
729,JUBLFOOD,JUBLFOOD,JUBLFOOD,STK,NSE,,INR,,,,1,,4,DATA
730,JUBLINDS,JUBLINDS,JUBLINDS,STK,NSE,,INR,,,,1,,4,DATA
731,JUBILANT,JUBILANT,JUBILANT,STK,NSE,,INR,,,,1,,4,DATA
732,JMA,JMA,JMA,STK,NSE,,INR,,,,1,,4,DATA
733,JUSTDIAL,JUSTDIAL,JUSTDIAL,STK,NSE,,INR,,,,1,,4,DATA
734,JVLAGRO,JVLAGRO,JVLAGRO,STK,NSE,,INR,,,,1,,4,DATA
735,JYOTHYLAB,JYOTHYLAB,JYOTHYLAB,STK,NSE,,INR,,,,1,,4,DATA
736,JYOTISTRU,JYOTISTRUC,JYOTISTRUC,STK,NSE,,INR,,,,1,,4,DATA
737,KABRAEXTR,KABRAEXTRU,KABRAEXTRU,STK,NSE,,INR,,,,1,,4,DATA
738,KAJARIACE,KAJARIACER,KAJARIACER,STK,NSE,,INR,,,,1,,4,DATA
739,KAKATCEM,KAKATCEM,KAKATCEM,STK,NSE,,INR,,,,1,,4,DATA
740,KALINDEE,KALINDEE,KALINDEE,STK,NSE,,INR,,,,1,,4,DATA
741,KALPATPOW,KALPATPOWR,KALPATPOWR,STK,NSE,,INR,,,,1,,4,DATA
742,KALYANIFR,KALYANIFRG,KALYANIFRG,STK,NSE,,INR,,,,1,,4,DATA
743,KICL,KICL,KICL,STK,NSE,,INR,,,,1,,4,DATA
744,KSL,KSL,KSL,STK,NSE,,INR,,,,1,,4,DATA
745,KAMATHOTE,KAMATHOTEL,KAMATHOTEL,STK,NSE,,INR,,,,1,,4,DATA
746,KAMDHENU,KAMDHENU,KAMDHENU,STK,NSE,,INR,,,,1,,4,DATA
747,KANANIIND,KANANIIND,KANANIIND,STK,NSE,,INR,,,,1,,4,DATA
748,KANORICHE,KANORICHEM,KANORICHEM,STK,NSE,,INR,,,,1,,4,DATA
749,KANSAINER,KANSAINER,KANSAINER,STK,NSE,,INR,,,,1,,4,DATA
750,KARMAENG,KARMAENG,KARMAENG,STK,NSE,,INR,,,,1,,4,DATA
751,KTKBANK,KTKBANK,KTKBANK,STK,NSE,,INR,,,,1,,4,DATA
752,KARURVYSY,KARURVYSYA,KARURVYSYA,STK,NSE,,INR,,,,1,,4,DATA
753,KGL,KGL,KGL,STK,NSE,,INR,,,,1,,4,DATA
754,KAUSHALYA,KAUSHALYA,KAUSHALYA,STK,NSE,,INR,,,,1,,4,DATA
755,KSCL,KSCL,KSCL,STK,NSE,,INR,,,,1,,4,DATA
756,KAVVERITE,KAVVERITEL,KAVVERITEL,STK,NSE,,INR,,,,1,,4,DATA
757,KAYA,KAYA,KAYA,STK,NSE,,INR,,,,1,,4,DATA
758,KCP,KCP,KCP,STK,NSE,,INR,,,,1,,4,DATA
759,KCPSUGIND,KCPSUGIND,KCPSUGIND,STK,NSE,,INR,,,,1,,4,DATA
760,KDDL,KDDL,KDDL,STK,NSE,,INR,,,,1,,4,DATA
761,KEC,KEC,KEC,STK,NSE,,INR,,,,1,,4,DATA
762,KEI,KEI,KEI,STK,NSE,,INR,,,,1,,4,DATA
763,KELLTONTE,KELLTONTEC,KELLTONTEC,STK,NSE,,INR,,,,1,,4,DATA
764,KEMROCK,KEMROCK,KEMROCK,STK,NSE,,INR,,,,1,,4,DATA
765,KERNEX,KERNEX,KERNEX,STK,NSE,,INR,,,,1,,4,DATA
766,KESARENT,KESARENT,KESARENT,STK,NSE,,INR,,,,1,,4,DATA
767,KTIL,KTIL,KTIL,STK,NSE,,INR,,,,1,,4,DATA
768,KESORAMIN,KESORAMIND,KESORAMIND,STK,NSE,,INR,,,,1,,4,DATA
769,KKCL,KKCL,KKCL,STK,NSE,,INR,,,,1,,4,DATA
770,KEYCORPSE,KEYCORPSER,KEYCORPSER,STK,NSE,,INR,,,,1,,4,DATA
771,KHAITANEL,KHAITANELE,KHAITANELE,STK,NSE,,INR,,,,1,,4,DATA
772,KHAITANLT,KHAITANLTD,KHAITANLTD,STK,NSE,,INR,,,,1,,4,DATA
773,KHANDSE,KHANDSE,KHANDSE,STK,NSE,,INR,,,,1,,4,DATA
774,KILITCH,KILITCH,KILITCH,STK,NSE,,INR,,,,1,,4,DATA
775,KIRIINDUS,KIRIINDUS,KIRIINDUS,STK,NSE,,INR,,,,1,,4,DATA
776,KIRLOSBRO,KIRLOSBROS,KIRLOSBROS,STK,NSE,,INR,,,,1,,4,DATA
777,KECL,KECL,KECL,STK,NSE,,INR,,,,1,,4,DATA
778,KIRLOSIND,KIRLOSIND,KIRLOSIND,STK,NSE,,INR,,,,1,,4,DATA
779,KIRLOSENG,KIRLOSENG,KIRLOSENG,STK,NSE,,INR,,,,1,,4,DATA
780,KITEX,KITEX,KITEX,STK,NSE,,INR,,,,1,,4,DATA
781,KLGSYSTEL,KLGSYSTEL,KLGSYSTEL,STK,NSE,,INR,,,,1,,4,DATA
782,KMSUGAR,KMSUGAR,KMSUGAR,STK,NSE,,INR,,,,1,,4,DATA
783,KNRCON,KNRCON,KNRCON,STK,NSE,,INR,,,,1,,4,DATA
784,KOHINOOR,KOHINOOR,KOHINOOR,STK,NSE,,INR,,,,1,,4,DATA
785,KOKUYOCML,KOKUYOCMLN,KOKUYOCMLN,STK,NSE,,INR,,,,1,,4,DATA
786,KOLTEPATI,KOLTEPATIL,KOLTEPATIL,STK,NSE,,INR,,,,1,,4,DATA
787,KOPRAN,KOPRAN,KOPRAN,STK,NSE,,INR,,,,1,,4,DATA
788,KOTAKBKET,KOTAKBKETF,KOTAKBKETF,STK,NSE,,INR,,,,1,,4,DATA
789,KOTAKGOLD,KOTAKGOLD,KOTAKGOLD,STK,NSE,,INR,,,,1,,4,DATA
790,KOTAKBANK,KOTAKBANK,KOTAKBANK,STK,NSE,,INR,,,,1,,4,DATA
791,KOTAKNIFT,KOTAKNIFTY,KOTAKNIFTY,STK,NSE,,INR,,,,1,,4,DATA
792,KOTAKNV20,KOTAKNV20,KOTAKNV20,STK,NSE,,INR,,,,1,,4,DATA
793,KOTAKPSUB,KOTAKPSUBK,KOTAKPSUBK,STK,NSE,,INR,,,,1,,4,DATA
794,KOTHARIPE,KOTHARIPET,KOTHARIPET,STK,NSE,,INR,,,,1,,4,DATA
795,KOTHARIPR,KOTHARIPRO,KOTHARIPRO,STK,NSE,,INR,,,,1,,4,DATA
796,KOTARISUG,KOTARISUG,KOTARISUG,STK,NSE,,INR,,,,1,,4,DATA
797,KPIT,KPIT,KPIT,STK,NSE,,INR,,,,1,,4,DATA
798,KPRMILL,KPRMILL,KPRMILL,STK,NSE,,INR,,,,1,,4,DATA
799,KRBL,KRBL,KRBL,STK,NSE,,INR,,,,1,,4,DATA
800,KRIDHANIN,KRIDHANINF,KRIDHANINF,STK,NSE,,INR,,,,1,,4,DATA
801,KSBPUMPS,KSBPUMPS,KSBPUMPS,STK,NSE,,INR,,,,1,,4,DATA
802,KSK,KSK,KSK,STK,NSE,,INR,,,,1,,4,DATA
803,KSERASERA,KSERASERA,KSERASERA,STK,NSE,,INR,,,,1,,4,DATA
804,KWALITY,KWALITY,KWALITY,STK,NSE,,INR,,,,1,,4,DATA
805,LTFH,L&TFH,L&TFH,STK,NSE,,INR,,,,1,,4,DATA
806,LGBBROSLT,LGBBROSLTD,LGBBROSLTD,STK,NSE,,INR,,,,1,,4,DATA
807,LAOPALA,LAOPALA,LAOPALA,STK,NSE,,INR,,,,1,,4,DATA
808,LAKSHMIEF,LAKSHMIEFL,LAKSHMIEFL,STK,NSE,,INR,,,,1,,4,DATA
809,LFIC,LFIC,LFIC,STK,NSE,,INR,,,,1,,4,DATA
810,LAXMIMACH,LAXMIMACH,LAXMIMACH,STK,NSE,,INR,,,,1,,4,DATA
811,LAKPRE,LAKPRE,LAKPRE,STK,NSE,,INR,,,,1,,4,DATA
812,LAKSHVILA,LAKSHVILAS,LAKSHVILAS,STK,NSE,,INR,,,,1,,4,DATA
813,LAMBODHAR,LAMBODHARA,LAMBODHARA,STK,NSE,,INR,,,,1,,4,DATA
814,LITL,LITL,LITL,STK,NSE,,INR,,,,1,,4,DATA
815,LPDC,LPDC,LPDC,STK,NSE,,INR,,,,1,,4,DATA
816,LT,LT,LT,STK,NSE,,INR,,,,1,,4,DATA
817,LGBFORGE,LGBFORGE,LGBFORGE,STK,NSE,,INR,,,,1,,4,DATA
818,LIBERTSHO,LIBERTSHOE,LIBERTSHOE,STK,NSE,,INR,,,,1,,4,DATA
819,LICHSGFIN,LICHSGFIN,LICHSGFIN,STK,NSE,,INR,,,,1,,4,DATA
820,LICNETFGS,LICNETFGSC,LICNETFGSC,STK,NSE,,INR,,,,1,,4,DATA
821,LICNFNHGP,LICNFNHGP,LICNFNHGP,STK,NSE,,INR,,,,1,,4,DATA
822,LICNETFN5,LICNETFN50,LICNETFN50,STK,NSE,,INR,,,,1,,4,DATA
823,LICNETFSE,LICNETFSEN,LICNETFSEN,STK,NSE,,INR,,,,1,,4,DATA
824,LINCPEN,LINCPEN,LINCPEN,STK,NSE,,INR,,,,1,,4,DATA
825,LINCOLN,LINCOLN,LINCOLN,STK,NSE,,INR,,,,1,,4,DATA
826,LINDEINDI,LINDEINDIA,LINDEINDIA,STK,NSE,,INR,,,,1,,4,DATA
827,LLOYDELEN,LLOYDELENG,LLOYDELENG,STK,NSE,,INR,,,,1,,4,DATA
828,LML,LML,LML,STK,NSE,,INR,,,,1,,4,DATA
829,LOKESHMAC,LOKESHMACH,LOKESHMACH,STK,NSE,,INR,,,,1,,4,DATA
830,LOTUSEYE,LOTUSEYE,LOTUSEYE,STK,NSE,,INR,,,,1,,4,DATA
831,LOVABLE,LOVABLE,LOVABLE,STK,NSE,,INR,,,,1,,4,DATA
832,DAAWAT,DAAWAT,DAAWAT,STK,NSE,,INR,,,,1,,4,DATA
833,LUMAXTECH,LUMAXTECH,LUMAXTECH,STK,NSE,,INR,,,,1,,4,DATA
834,LUMAXAUTO,LUMAXAUTO,LUMAXAUTO,STK,NSE,,INR,,,,1,,4,DATA
835,LUMAXIND,LUMAXIND,LUMAXIND,STK,NSE,,INR,,,,1,,4,DATA
836,LUPIN,LUPIN,LUPIN,STK,NSE,,INR,,,,1,,4,DATA
837,LUXIND,LUXIND,LUXIND,STK,NSE,,INR,,,,1,,4,DATA
838,LYCOS,LYCOS,LYCOS,STK,NSE,,INR,,,,1,,4,DATA
839,LYKALABS,LYKALABS,LYKALABS,STK,NSE,,INR,,,,1,,4,DATA
840,LYPSAGEMS,LYPSAGEMS,LYPSAGEMS,STK,NSE,,INR,,,,1,,4,DATA
841,MMFL,MMFL,MMFL,STK,NSE,,INR,,,,1,,4,DATA
842,MAANALU,MAANALU,MAANALU,STK,NSE,,INR,,,,1,,4,DATA
843,MADHAV,MADHAV,MADHAV,STK,NSE,,INR,,,,1,,4,DATA
844,MADHUCON,MADHUCON,MADHUCON,STK,NSE,,INR,,,,1,,4,DATA
845,MADRASFER,MADRASFERT,MADRASFERT,STK,NSE,,INR,,,,1,,4,DATA
846,MAGMA,MAGMA,MAGMA,STK,NSE,,INR,,,,1,,4,DATA
847,MAGNUM,MAGNUM,MAGNUM,STK,NSE,,INR,,,,1,,4,DATA
848,MAHASTEEL,MAHASTEEL,MAHASTEEL,STK,NSE,,INR,,,,1,,4,DATA
849,MGL,MGL,MGL,STK,NSE,,INR,,,,1,,4,DATA
850,MTNL,MTNL,MTNL,STK,NSE,,INR,,,,1,,4,DATA
851,MAHSCOOTE,MAHSCOOTER,MAHSCOOTER,STK,NSE,,INR,,,,1,,4,DATA
852,MAHSEAMLE,MAHSEAMLES,MAHSEAMLES,STK,NSE,,INR,,,,1,,4,DATA
853,MMFS,M&MFIN,M&MFIN,STK,NSE,,INR,,,,1,,4,DATA
854,MM,M&M,M&M,STK,NSE,,INR,,,,1,,4,DATA
855,MAHINDCIE,MAHINDCIE,MAHINDCIE,STK,NSE,,INR,,,,1,,4,DATA
856,MHRIL,MHRIL,MHRIL,STK,NSE,,INR,,,,1,,4,DATA
857,MAHLIFE,MAHLIFE,MAHLIFE,STK,NSE,,INR,,,,1,,4,DATA
858,MAITHANAL,MAITHANALL,MAITHANALL,STK,NSE,,INR,,,,1,,4,DATA
859,MAJESCO,MAJESCO,MAJESCO,STK,NSE,,INR,,,,1,,4,DATA
860,MALUPAPER,MALUPAPER,MALUPAPER,STK,NSE,,INR,,,,1,,4,DATA
861,MALWACOTT,MALWACOTT,MALWACOTT,STK,NSE,,INR,,,,1,,4,DATA
862,MANINDS,MANINDS,MANINDS,STK,NSE,,INR,,,,1,,4,DATA
863,MANINFRA,MANINFRA,MANINFRA,STK,NSE,,INR,,,,1,,4,DATA
864,MANAKALUC,MANAKALUCO,MANAKALUCO,STK,NSE,,INR,,,,1,,4,DATA
865,MANAKCOAT,MANAKCOAT,MANAKCOAT,STK,NSE,,INR,,,,1,,4,DATA
866,MANAKINDS,MANAKINDST,MANAKINDST,STK,NSE,,INR,,,,1,,4,DATA
867,MANAKSIA,MANAKSIA,MANAKSIA,STK,NSE,,INR,,,,1,,4,DATA
868,MANAKSTEE,MANAKSTEEL,MANAKSTEEL,STK,NSE,,INR,,,,1,,4,DATA
869,MANALIPET,MANALIPETC,MANALIPETC,STK,NSE,,INR,,,,1,,4,DATA
870,MANAPPURA,MANAPPURAM,MANAPPURAM,STK,NSE,,INR,,,,1,,4,DATA
871,MANDHANA,MANDHANA,MANDHANA,STK,NSE,,INR,,,,1,,4,DATA
872,MANGLMCEM,MANGLMCEM,MANGLMCEM,STK,NSE,,INR,,,,1,,4,DATA
873,MANGALAM,MANGALAM,MANGALAM,STK,NSE,,INR,,,,1,,4,DATA
874,MANGTIMBE,MANGTIMBER,MANGTIMBER,STK,NSE,,INR,,,,1,,4,DATA
875,MANGCHEFE,MANGCHEFER,MANGCHEFER,STK,NSE,,INR,,,,1,,4,DATA
876,MRPL,MRPL,MRPL,STK,NSE,,INR,,,,1,,4,DATA
877,MANPASAND,MANPASAND,MANPASAND,STK,NSE,,INR,,,,1,,4,DATA
878,MANUGRAPH,MANUGRAPH,MANUGRAPH,STK,NSE,,INR,,,,1,,4,DATA
879,MARALOVER,MARALOVER,MARALOVER,STK,NSE,,INR,,,,1,,4,DATA
880,MARICO,MARICO,MARICO,STK,NSE,,INR,,,,1,,4,DATA
881,MARKSANS,MARKSANS,MARKSANS,STK,NSE,,INR,,,,1,,4,DATA
882,MARUTI,MARUTI,MARUTI,STK,NSE,,INR,,,,1,,4,DATA
883,MASTEK,MASTEK,MASTEK,STK,NSE,,INR,,,,1,,4,DATA
884,MAWANASUG,MAWANASUG,MAWANASUG,STK,NSE,,INR,,,,1,,4,DATA
