Long Name,IB Symbol,Exchange Symbol,Currency,Contract ID,Exchange,Type
SHRI LAKSHMI COTSYN LIMITED,SHLAKSHMI,SHLAKSHMI_BZ,INR,56989067,NSE,STK
SHRIRAM CITY UNION FINANCE,SHRIRAMCI,SHRIRAMCIT,INR,56988536,NSE,STK
SHRIRAM EPC LIMITED,SHRIRAMEP,SHRIRAMEPC,INR,56988946,NSE,STK
SHRIRAM TRANSPORT FINANCE,SRTRANSFI,SRTRANSFIN,INR,56988999,NSE,STK
SHYAM CENTURY FERROUS LTD,SHYAMCENT,SHYAMCENT,INR,201493376,NSE,STK
SHYAM TELECOM LIMITED,SHYAMTEL,SHYAMTEL,INR,56989000,NSE,STK
SICAGEN INDIA LTD,SICAGEN,SICAGEN,INR,56989011,NSE,STK
SICAL LOGISTICS LTD,SICAL,SICAL,INR,75733030,NSE,STK
SIEMENS LTD,SIEMENS,SIEMENS,INR,44652105,NSE,STK
SIGNET INDUSTRIES LTD,SIGNET,SIGNET,INR,64686733,NSE,STK
SIL INVESTMENTS LIMITED,SILINV,SILINV,INR,56989017,NSE,STK
SIMBHAOLI SUGARS LTD,SIMBHSUGA,SIMBHSUGAR,INR,75733168,NSE,STK
SIMPLEX INFRASTRUCTURES LTD,SIMPLEXIN,SIMPLEXINF,INR,56989029,NSE,STK
SIMPLEX PROJECTS LIMITED,SIMPLEX,SIMPLEX,INR,56989024,NSE,STK
SINTEX INDUSTRIES LTD,SINTEX,SINTEX,INR,80406824,NSE,STK
SIRPUR PAPER MILLS LIMITED,SIRPAPER,SIRPAPER_BZ,INR,56989150,NSE,STK
SITA SHREE FOOD PRODUCTS LTD,SITASHREE,SITASHREE,INR,56989214,NSE,STK
SITI CABLE NETWORK LTD,SITICABLE,SITICABLE,INR,56983298,NSE,STK
SIYARAM SILK MILLS LIMITED,SIYSIL,SIYSIL,INR,56989034,NSE,STK
SJVN LTD,SJVN,SJVN,INR,75373379,NSE,STK
SKF INDIA LTD,SKFINDIA,SKFINDIA,INR,56989054,NSE,STK
SKIL INFRASTRUCTURE LTD,SKIL,SKIL,INR,56984605,NSE,STK
SKIPPER LTD,SKIPPER,SKIPPER,INR,195668463,NSE,STK
SKM EGG PRODUCTS EXPORT LTD,SKMEGGPRO,SKMEGGPROD,INR,56989057,NSE,STK
SKS MICROFINANCE LTD,SKSMICRO,SKSMICRO,INR,77953834,NSE,STK
SMARTLINK NETWORK SYSTEMS LT,SMARTLINK,SMARTLINK,INR,56984091,NSE,STK
SML ISUZU LTD,SMLISUZU,SMLISUZU,INR,56989077,NSE,STK
SMS PHARMACEUTICALS LTD,SMSPHARMA,SMSPHARMA,INR,56989082,NSE,STK
SNOWMAN LOGISTICS LTD,SNOWMAN,SNOWMAN,INR,166618613,NSE,STK
SOBHA LTD,SOBHA,SOBHA,INR,56989097,NSE,STK
SOFTWARE TECHNOLOGY GRP INTL,SOFTTECHG,SOFTTECHGR,INR,56989235,NSE,STK
SOLAR INDUSTRIES INDIA LTD,SOLARINDS,SOLARINDS,INR,56989117,NSE,STK
SOM DISTILLERIES & BREWERIES,SDBL,SDBL,INR,64686462,NSE,STK
SOMA TEXTILES & INDUSTRIES,SOMATEX,SOMATEX,INR,56989238,NSE,STK
SOMANY CERAMICS LIMITED,SOMANYCER,SOMANYCERA,INR,80839415,NSE,STK
SONA KOYO STEERING SYSTEMS,SONASTEER,SONASTEER,INR,56989111,NSE,STK
SONATA SOFTWARE LTD,SONATSOFT,SONATSOFTW,INR,56989218,NSE,STK
SOUTH INDIAN BANK LTD,SOUTHBANK,SOUTHBANK,INR,79403920,NSE,STK
SOUTHERN PETROCHEMICAL INDS,SPIC,SPIC,INR,56989137,NSE,STK
SPANCO LTD,SPANCO,SPANCO,INR,64685811,NSE,STK
SPECIALITY RESTAURANTS LTD,SPECIALIT,SPECIALITY,INR,108161886,NSE,STK
SPECTACLE VENTURES LTD,SPECTACLE,SPECTACLE,INR,64685091,NSE,STK
SPENTEX INDUSTRIES LIMITED,SPENTEX,SPENTEX,INR,56989160,NSE,STK
SPICE MOBILITY LTD,SPICEMOBI,SPICEMOBI,INR,56989130,NSE,STK
SPL INDUSTRIES LTD,SPLIL,SPLIL,INR,56989147,NSE,STK
SPML INFRA LTD,SPMLINFRA,SPMLINFRA,INR,56988521,NSE,STK
SQS INDIA BFSI LTD,SQSBFSI,SQSBFSI,INR,70701980,NSE,STK
SREE RAYALASEEMA HI-STRENGTH,SRHHYPOLT,SRHHYPOLTD,INR,56989165,NSE,STK
SREELEATHERS LTD,SREEL,SREEL,INR,118170271,NSE,STK
SREI INFRASTRUCTURE FINANCE,SREINFRA,SREINFRA,INR,56989177,NSE,STK
SRF LIMITED,SRF,SRF,INR,56989180,NSE,STK
SRI ADHIKARI BROS TELE NTWRK,SABTN,SABTN,INR,56988476,NSE,STK
SRIKALAHASTHI PIPES LTD,SRIPIPES,SRIPIPES,INR,56983418,NSE,STK
SRS LTD,SRSLTD,SRSLTD,INR,94380844,NSE,STK
STANDARD CHARTERED PLC-IDR,STAN,STAN_DR,INR,148888790,NSE,STK
STANDARD INDUSTRIES LIMITED,SIL,SIL,INR,56989229,NSE,STK
STAR FERRO AND CEMENT LTD,SFCL,SFCL,INR,137222244,NSE,STK
STAR PAPER MILLS LIMITED,STARPAPER,STARPAPER,INR,56989249,NSE,STK
STATE BANK OF BIKANER & JAI,SBBJ,SBBJ,INR,75733258,NSE,STK
STATE BANK OF INDIA,SBIN,SBIN,INR,173418084,NSE,STK
STATE BANK OF MYSORE,MYSOREBAN,MYSOREBANK,INR,64686832,NSE,STK
STATE BANK OF TRAVANCORE,SBT,SBT,INR,64686830,NSE,STK
STATE TRADING CORP OF INDIA,STCINDIA,STCINDIA,INR,56989224,NSE,STK
STEEL AUTHORITY OF INDIA,SAIL,SAIL,INR,44652045,NSE,STK
STEEL STRIPS WHEELS LTD,SSWL,SSWL,INR,56989223,NSE,STK
STEL HOLDINGS LTD,STEL,STEL,INR,83903955,NSE,STK
STERLING BIOTECH LTD,STERLINBI,STERLINBIO,INR,56989072,NSE,STK
STERLING TOOLS LTD,STERTOOLS,STERTOOLS,INR,56989259,NSE,STK
STERLITE TECHNOLOGIES LTD,STRTECH,STRTECH,INR,73276624,NSE,STK
STI INDIA LIMITED,STINDIA,STINDIA,INR,56989241,NSE,STK
STL GLOBAL LIMITED,SGL,SGL,INR,56988974,NSE,STK
STORE ONE RETAIL INDIA LTD,STOREONE,STOREONE,INR,75733221,NSE,STK
STRIDES ARCOLAB LTD,STAR,STAR,INR,56989252,NSE,STK
STYROLUTION ABS INDIA LTD,STYABS,STYABS,INR,56985559,NSE,STK
SUBEX LIMITED,SUBEX,SUBEX,INR,56989269,NSE,STK
SUBROS LIMITED,SUBROS,SUBROS,INR,56989264,NSE,STK
SUDAR INDUSTRIES LTD,SUDAR,SUDAR,INR,85250158,NSE,STK
SUDARSHAN CHEMICAL INDS LTD,SUDARSCHE,SUDARSCHEM,INR,168527922,NSE,STK
SUJANA METALS PRODUCTS LTD,SMPL,SMPL,INR,64685601,NSE,STK
SUJANA TOWERS LTD,SUJANATWR,SUJANATWR,INR,134164359,NSE,STK
SUJANA UNIVERSAL INDUSTRIES,SUJANAUNI,SUJANAUNI,INR,56989044,NSE,STK
SUMEET INDUSTRIES LTD,SUMEETIND,SUMEETINDS,INR,64685626,NSE,STK
SUMMIT SECURITIES LTD,SUMMITSEC,SUMMITSEC,INR,83453742,NSE,STK
SUN PHARMA ADVANCED RESEARCH,SPARC,SPARC,INR,56989120,NSE,STK
SUN PHARMACEUTICAL INDUS,SUNPHARMA,SUNPHARMA,INR,81351036,NSE,STK
SUN TV NETWORK LIMITED,SUNTV,SUNTV,INR,56989289,NSE,STK
SUNDARAM BRAKE LININGS LTD,SUNDRMBRA,SUNDRMBRAK,INR,56988518,NSE,STK
SUNDARAM CLAYTON LTD,SUNCLAYLT,SUNCLAYLTD,INR,115815606,NSE,STK
SUNDARAM FINANCE LTD,SUNDARMFI,SUNDARMFIN,INR,56989274,NSE,STK
SUNDARAM MULTI PAP LIMITED,SUNDARAM,SUNDARAM,INR,64686917,NSE,STK
SUNDRAM FASTENERS LIMITED,SUNDRMFAS,SUNDRMFAST,INR,56988952,NSE,STK
SUNFLAG IRON & STEEL CO LTD,SUNFLAG,SUNFLAG,INR,56989286,NSE,STK
SUNIL HITECH ENGINEERS LTD,SUNILHITE,SUNILHITEC,INR,56989279,NSE,STK
SUNTECK REALTY LTD,SUNTECK,SUNTECK,INR,75733138,NSE,STK
SUPER SPINNING MILLS,SUPERSPIN,SUPERSPIN,INR,76142552,NSE,STK
SUPERHOUSE LTD,SUPERHOUS,SUPERHOUSE,INR,64685049,NSE,STK
SUPRAJIT ENGINEERING LTD,SUPRAJIT,SUPRAJIT,INR,73446512,NSE,STK
SUPREME INDIA IMPEX LTD,SIIL,SIIL_SM,INR,189116055,NSE,STK
SUPREME INFRASTRUCTURE INDIA,SUPREMEIN,SUPREMEINF,INR,56989140,NSE,STK
SUPREME PETROCHEM LIMITED,SUPPETRO,SUPPETRO,INR,56989154,NSE,STK
SUPREME TEX MART LIMITED,SUPREMETE,SUPREMETEX,INR,56989344,NSE,STK
SURANA CORP LTD,SURANACOR,SURANACORP,INR,56989303,NSE,STK
SURANA INDUSTRIES LTD,SURANAIND,SURANAIND,INR,56989309,NSE,STK
SURANA SOLAR LTD,SURANASOL,SURANASOL,INR,174967022,NSE,STK
SURANA TELECOM & POWER LTD,SURANATP,SURANAT&P,INR,174178267,NSE,STK
SURYA ROSHNI LIMITED,SURYAROSN,SURYAROSNI,INR,56989424,NSE,STK
SURYAJYOTI SPINNING MILLS,SURYAJYOT,SURYAJYOTI,INR,56989041,NSE,STK
SURYALAKSHMI COTTON MILLS,SURYALAXM,SURYALAXMI,INR,76142546,NSE,STK
SUTLEJ TEXTILES AND INDUSTRI,SUTLEJTEX,SUTLEJTEX,INR,75733268,NSE,STK
SUVEN LIFE SCIENCES LTD,SUVEN,SUVEN,INR,56989379,NSE,STK
SUZLON ENERGY LIMITED,SUZLON,SUZLON,INR,51687627,NSE,STK
SWAN ENERGY LTD,SWANENERG,SWANENERGY,INR,143336545,NSE,STK
SWARAJ ENGINES LIMITED,SWARAJENG,SWARAJENG,INR,56989400,NSE,STK
SWELECT ENERGY SYSTEMS LTD,SWELECTES,SWELECTES,INR,56984677,NSE,STK
SYMPHONY LTD,SYMPHONY,SYMPHONY,INR,102266499,NSE,STK
SYNCOM HEALTHCARE LTD,SYNCOM,SYNCOM,INR,72637013,NSE,STK
SYNDICATE BANK,SYNDIBANK,SYNDIBANK,INR,56989087,NSE,STK
TAINWALA CHEMICALS & PLAST,TAINWALCH,TAINWALCHM,INR,56985192,NSE,STK
TAJ GVK HOTELS & RESORTS LTD,TAJGVK,TAJGVK,INR,56985167,NSE,STK
TAKE SOLUTIONS LIMITED,TAKE,TAKE,INR,56985169,NSE,STK
TALBROS AUTOMOTIVE COMPON,TALBROAUT,TALBROAUTO,INR,56985172,NSE,STK
TALWALKARS BETTER VALUE FIT,TALWALKAR,TALWALKARS,INR,75245568,NSE,STK
TAMILNADU NEWSPRINT & PAPER,TNPL,TNPL,INR,56985282,NSE,STK
TAMILNADU PETROPRODUCTS LTD,TNPETRO,TNPETRO,INR,56986776,NSE,STK
TAMILNADU TELECOMMUN LTD,TNTELE,TNTELE,INR,56986781,NSE,STK
TANLA SOLUTIONS LIMITED,TANLA,TANLA,INR,56985182,NSE,STK
TANTIA CONSTRUCTION LTD,TANTIACON,TANTIACONS,INR,56985179,NSE,STK
TARA JEWELS LTD,TARAJEWEL,TARAJEWELS,INR,118349272,NSE,STK
TARAPUR TRANSFORMERS LTD,TARAPUR,TARAPUR,INR,75262213,NSE,STK
TARMAT LIMITED,TARMAT,TARMAT,INR,56984894,NSE,STK
TATA CHEMICALS LIMITED,TATACHEM,TATACHEM,INR,56986895,NSE,STK
TATA COFFEE LTD,TCO,TATACOFFEE,INR,180351147,NSE,STK
TATA COMMUNICATIONS LIMITED,TATACOMM,TATACOMM,INR,44652159,NSE,STK
TATA CONSULTANCY SVCS LTD,TCS,TCS,INR,44652015,NSE,STK
TATA ELXSI LIMITED,TATAELXSI,TATAELXSI,INR,56985222,NSE,STK
TATA GLOBAL BEVERAGES LTD,TATAGLOBA,TATAGLOBAL,INR,76814483,NSE,STK
TATA INVESTMENT CORP LTD,TATAINVES,TATAINVEST,INR,56985239,NSE,STK
TATA METALIKS LTD,TATAMETAL,TATAMETALI,INR,56985274,NSE,STK
TATA MOTORS LTD-A-DVR,TATAMTRDV,TATAMTRDVR,INR,94127589,NSE,STK
TATA MOTORS LTD,TATAMOTOR,TATAMOTORS,INR,94127580,NSE,STK
TATA POWER CO LTD,TATAPOWER,TATAPOWER,INR,95168502,NSE,STK
TATA SPONGE IRON LTD,TATASPONG,TATASPONGE,INR,56985775,NSE,STK
TATA STEEL LIMITED,TATASTEEL,TATASTEEL,INR,44652069,NSE,STK
TATA TELESERVICES MAHARASHTR,TTML,TTML,INR,56986900,NSE,STK
TCI DEVELOPERS LTD,TCIDEVELO,TCIDEVELOP,INR,87235367,NSE,STK
TCI FINANCE LTD,TCIFINANC,TCIFINANCE,INR,75733282,NSE,STK
TD POWER SYSTEMS LTD,TDPOWERSY,TDPOWERSYS,INR,94078808,NSE,STK
TECH MAHINDRA LTD,TECHM,TECHM,INR,187395599,NSE,STK
TECHINDIA NIRMAN LTD,TECHIN,TECHIN,INR,173346001,NSE,STK
TECHNO ELECTRIC & ENGINEERIN,TECHNO,TECHNO,INR,80842321,NSE,STK
TECHNOCRAFT INDUSTRIES INDIA,TIIL,TIIL,INR,56985240,NSE,STK
TECHNOFAB ENGINEERING LTD,TECHNOFAB,TECHNOFAB,INR,77111049,NSE,STK
TECPRO SYSTEMS LTD,TECPRO,TECPRO_BZ,INR,79871590,NSE,STK
TEXMACO INFRASTRUCTURE & HOL,TEXINFRA,TEXINFRA,INR,71401252,NSE,STK
TEXMACO RAIL & ENGINEERING L,TEXRAIL,TEXRAIL,INR,84832242,NSE,STK
TEXMO PIPES AND PRODUCTS LTD,TEXMOPIPE,TEXMOPIPES,INR,73280070,NSE,STK
TGB BANQUETS AND HOTELS LTD,TGBHOTELS,TGBHOTELS,INR,56987870,NSE,STK
THANGAMAYIL JEWELLERY LTD,THANGAMAY,THANGAMAYL,INR,72687595,NSE,STK
THE BYKE HOSPITALITY LTD,THEBYKE,BYKE,INR,64684848,NSE,STK
THEJO ENGINEERING LTD,THEJO,THEJO_SM,INR,113742230,NSE,STK
THEMIS MEDICARE LTD,THEMISMED,THEMISMED,INR,56985264,NSE,STK
THERMAX LIMITED,THERMAX,THERMAX,INR,56985279,NSE,STK
THIRU AROORAN SUGARS LTD,THIRUSUGA,THIRUSUGAR,INR,56985186,NSE,STK
THIRUMALAI CHEMICALS LTD,TIRUMALCH,TIRUMALCHM,INR,56985262,NSE,STK
THOMAS COOK (INDIA) LIMITED,THOMASCOO,THOMASCOOK,INR,56985191,NSE,STK
THOMAS SCOTT INDIA LTD,THOMASCOT,THOMASCOTT,INR,101590289,NSE,STK
TIDE WATER OIL CO INDIA LTD,TIDEWATER,TIDEWATER,INR,56986818,NSE,STK
TIJARIA POLYPIPES LTD,TIJARIA,TIJARIA,INR,95892431,NSE,STK
TIL LIMITED,TIL,TIL,INR,56985245,NSE,STK
TILAKNAGAR INDUSTRIES LTD,TI,TI,INR,64690012,NSE,STK
TIMBOR HOME LTD,TIMBOR,TIMBOR,INR,90103383,NSE,STK
TIME TECHNOPLAST LIMITED,TIMETECHN,TIMETECHNO,INR,56985249,NSE,STK
TIMES GUARANTY LTD,TIMESGTY,TIMESGTY,INR,56985228,NSE,STK
TIMKEN INDIA LIMITED,TIMKEN,TIMKEN,INR,56985269,NSE,STK
TINPLATE CO OF INDIA LTD,TINPLATE,TINPLATE,INR,56986785,NSE,STK
TIPS INDUSTRIES LTD,TIPSINDLT,TIPSINDLTD,INR,56986848,NSE,STK
TITAGARH WAGONS LTD,TWL,TWL,INR,191622330,NSE,STK
TITAN CO LTD,TITAN,TITAN,INR,90181242,NSE,STK
TODAYS WRITING INSTRUMENTS,TODAYS,TODAYS,INR,56986823,NSE,STK
TOKYO PLAST INTERNATIONAL,TOKYOPLAS,TOKYOPLAST,INR,56986844,NSE,STK
TORRENT PHARMACEUTICALS LTD,TORNTPHAR,TORNTPHARM,INR,56986878,NSE,STK
TORRENT POWER LTD,TORNTPOWE,TORNTPOWER,INR,56986853,NSE,STK
TOURISM FINANCE CORP INDIA,TFCILTD,TFCILTD,INR,56985225,NSE,STK
TPL PLASTECH LTD,TPLPLASTE,TPLPLASTEH,INR,64689812,NSE,STK
TRANSFORMERS & RECTIFIERS IN,TRIL,TRIL,INR,56986875,NSE,STK
TRANSPORT CORP OF INDIA LTD,TCI,TCI,INR,56986880,NSE,STK
TRANSWARRANTY FINANCE LTD,TFL,TFL,INR,56986858,NSE,STK
TREE HOUSE EDUCATION AND ACC,TREEHOUSE,TREEHOUSE,INR,93685129,NSE,STK
TRENT LIMITED,TRENT,TRENT,INR,56986868,NSE,STK
TRF LTD,TRF,TRF,INR,64689849,NSE,STK
TRIBHOVANDAS BHIMJI ZAVERI L,TBZ,TBZ,INR,107108231,NSE,STK
TRICOM INDIA LTD,TRICOM,TRICOM,INR,56986863,NSE,STK
TRIDENT LTD,TRIDENT,TRIDENT,INR,75733107,NSE,STK
TRIGYN TECHNOLOGIES LIMITED,TRIGYN,TRIGYN,INR,56983429,NSE,STK
TRIVENI ENGINEERING & INDUS,TRIVENI,TRIVENI,INR,56986865,NSE,STK
TRIVENI TURBINE LTD,TRITURBIN,TRITURBINE,INR,96762049,NSE,STK
TT LIMITED,TTL,TTL,INR,56986914,NSE,STK
TTK PRESTIGE LTD,TTKPRESTI,TTKPRESTIG,INR,56986897,NSE,STK
TUBE INVESTMENTS OF INDIA,TUBEINVES,TUBEINVEST,INR,56985234,NSE,STK
TULSI EXTRUSIONS LIMITED,TULSI,TULSI,INR,56986919,NSE,STK
TV TODAY NETWORK LTD,TVTODAY,TVTODAY,INR,56986835,NSE,STK
TV18 BROADCAST LTD,TV18BRDCS,TV18BRDCST,INR,56985560,NSE,STK
TVS ELECTRONICS LIMITED,TVSELECT,TVSELECT,INR,56986841,NSE,STK
TVS MOTOR CO LTD,TVSMOTOR,TVSMOTOR,INR,56986838,NSE,STK
TVS SRICHAKRA LTD,TVSSRICHA,TVSSRICHAK,INR,56989201,NSE,STK
UCAL FUEL SYSTEMS LIMITED,UCALFUEL,UCALFUEL,INR,56983328,NSE,STK
UCO BANK,UCOBANK,UCOBANK,INR,56983333,NSE,STK
UFLEX LIMITED,UFLEX,UFLEX,INR,56983338,NSE,STK
UFO MOVIEZ INDIA LTD,UFO,UFO,INR,194245767,NSE,STK
UGAR SUGAR WORKS LTD,UGARSUGAR,UGARSUGAR,INR,64690064,NSE,STK
UJAAS ENERGY LIMITED,UJAAS,UJAAS,INR,118998898,NSE,STK
ULTRATECH CEMENT LTD,ULTRACEMC,ULTRACEMCO,INR,56983383,NSE,STK
UNICHEM LABORATORIES LTD,UNICHEMLA,UNICHEMLAB,INR,80268265,NSE,STK
UNION BANK OF INDIA,UNIONBANK,UNIONBANK,INR,56983358,NSE,STK
UNIPHOS ENTERPRISES LTD,UNIENTER,UNIENTER,INR,56983372,NSE,STK
UNIPLY INDUSTRIES LTD,UNIPLY,UNIPLY,INR,56983363,NSE,STK
UNITECH LIMITED,UNITECH,UNITECH,INR,50486115,NSE,STK
UNITED BANK OF INDIA,UNITEDBNK,UNITEDBNK,INR,73408218,NSE,STK
UNITED BREWERIES HOLDINGS LT,UBHOLDING,UBHOLDINGS,INR,56983321,NSE,STK
UNITED BREWERIES LTD,UBL,UBL,INR,56983324,NSE,STK
UNITED NILGIRI TEA ESTATES,UNITEDTEA,UNITEDTEA,INR,75733350,NSE,STK
UNITED SPIRITS LIMITED,MCDOWELL-,MCDOWELL-N,INR,56983366,NSE,STK
UNITY INFRAPROJECTS LTD,UNITY,UNITY,INR,74027010,NSE,STK
UNIVERSAL CABLES LTD,UNIVCABLE,UNIVCABLES,INR,72947695,NSE,STK
UPL LTD,UPL,UPL,INR,56983369,NSE,STK
UPPER GANGES SUGAR & INDUS,UPERGANGE,UPERGANGES,INR,56983343,NSE,STK
USHA MARTIN EDUCATION & SOLU,UMESLTD,UMESLTD,INR,76996716,NSE,STK
USHA MARTIN LTD,USHAMART,USHAMART,INR,56983378,NSE,STK
USHER AGRO LTD,USHERAGRO,USHERAGRO,INR,64690098,NSE,STK
UTI GOLD EXCHANGE TRADED FND,GOLDSHARE,GOLDSHARE,INR,56983384,NSE,STK
UTTAM GALVA STEELS LTD,UTTAMSTL,UTTAMSTL,INR,56983393,NSE,STK
UTTAM SUGAR MILLS LTD,UTTAMSUGA,UTTAMSUGAR,INR,56983389,NSE,STK
UTTAM VALUE STEELS LTD,UTTAMVALU,UTTAMVALUE,INR,56983502,NSE,STK
V-GUARD INDUSTRIES LTD,VGUARD,VGUARD,INR,56983714,NSE,STK
V.I.P. INDUSTRIES LTD,VIPIND,VIPIND,INR,96818264,NSE,STK
V2 RETAIL LTD,V2RETAIL,V2RETAIL,INR,56983740,NSE,STK
VA TECH WABAG LTD,WABAG,WABAG,INR,92803343,NSE,STK
VADILAL INDUSTRIES LIMITED,VADILALIN,VADILALIND,INR,64690289,NSE,STK
VAIBHAV GLOBAL LIMITED,VAIBHAVGB,VAIBHAVGBL,INR,56983710,NSE,STK
VAKRANGEE LTD,VAKRANGEE,VAKRANGEE,INR,105733346,NSE,STK
VALECHA ENGINEERING LTD,VALECHAEN,VALECHAENG,INR,56983760,NSE,STK
VALUE INDUSTRIES LIMIITED,VALUEIND,VALUEIND,INR,56983695,NSE,STK
VARDHMAN ACRYLICS LTD,VARDHACRL,VARDHACRLC,INR,56983690,NSE,STK
VARDHMAN HOLDINGS LTD,VHL,VHL,INR,75733347,NSE,STK
VARDHMAN POLYTEX LIMITED,VARDMNPOL,VARDMNPOLY,INR,56983788,NSE,STK
VARDHMAN SPECIAL STEELS LTD,VSSL,VSSL,INR,87981422,NSE,STK
VARDHMAN TEXTILES LTD,VTL,VTL,INR,56983817,NSE,STK
VARUN SHIPPING CO LIMITED,VARUNSHIP,VARUNSHIP_BZ,INR,56983799,NSE,STK
VASCON ENGINEERS LTD,VASCONEQ,VASCONEQ,INR,72637008,NSE,STK
VASWANI INDUSTRIES LTD,VASWANI,VASWANI,INR,94938485,NSE,STK
VEDANTA LTD,VEDL,VEDL,INR,56988951,NSE,STK
VENKYS (INDIA) LIMITED,VENKEYS,VENKEYS,INR,56983271,NSE,STK
VENUS REMEDIES LIMITED,VENUSREM,VENUSREM,INR,56983779,NSE,STK
VESUVIUS INDIA LIMITED,VESUVIUS,VESUVIUS,INR,56983719,NSE,STK
VETO SWITCHGEARS AND CABLES,VETO,VETO,INR,118825444,NSE,STK
VICEROY HOTELS LTD,VICEROY,VICEROY,INR,76142557,NSE,STK
VIDEOCON INDUSTRIES LTD,VIDEOIND,VIDEOIND,INR,56983700,NSE,STK
VIJAY SHANTHI BUILDERS LTD,VIJSHAN,VIJSHAN,INR,56983800,NSE,STK
VIJAYA BANK,VIJAYABAN,VIJAYABANK,INR,56983748,NSE,STK
VIKAS GLOBALONE LTD,VIKASGLOB,VIKASGLOB,INR,147121872,NSE,STK
VIMAL OIL & FOODS LTD,VIMALOIL,VIMALOIL,INR,64690542,NSE,STK
VIMTA LABS LIMITED,VIMTALABS,VIMTALABS,INR,56983758,NSE,STK
VINATI ORGANICS LIMITED,VINATIORG,VINATIORGA,INR,70001012,NSE,STK
VINDHYA TELELINKS LIMITED,VINDHYATE,VINDHYATEL,INR,56983814,NSE,STK
VINYL CHEMICALS (INDIA) LTD,VINYLINDI,VINYLINDIA,INR,56983782,NSE,STK
VIPUL LTD,VIPULLTD,VIPULLTD,INR,74960456,NSE,STK
VISA STEEL LTD,VISASTEEL,VISASTEEL,INR,56983737,NSE,STK
VISAGAR POLYTEX LIMITED,VIVIDHA,VIVIDHA,INR,72080136,NSE,STK
VISAKA INDUSTRIES LIMITED,VISAKAIND,VISAKAIND,INR,56983805,NSE,STK
VISESH INFOTECNICS LTD,VISESHINF,VISESHINFO,INR,119824683,NSE,STK
VISHNU CHEMICALS LIMITED,VISHNU,VISHNU,INR,64690559,NSE,STK
VISU INTERNATIONAL LTD,VISUINTL,VISUINTL,INR,56983720,NSE,STK
VIVIMED LABS LTD,VIVIMEDLA,VIVIMEDLAB,INR,56983725,NSE,STK
VKS PROJECTS LTD,VKSPL,VKSPL,INR,123320226,NSE,STK
VLS FINANCE LIMITED,VLSFINANC,VLSFINANCE,INR,56983765,NSE,STK
VMART RETAIL LTD,VMART,VMART,INR,122975346,NSE,STK
VOLTAMP TRANSFORMERS LTD,VOLTAMP,VOLTAMP,INR,56983697,NSE,STK
VOLTAS LIMITED,VOLTAS,VOLTAS,INR,56983785,NSE,STK
VRL LOGISTICS LTD,VRLLOG,VRLLOG,INR,192495024,NSE,STK
VST INDUSTRIES LIMITED,VSTIND,VSTIND,INR,56983811,NSE,STK
VST TILLERS TRACTORS LTD,VSTTILLER,VSTTILLERS,INR,64690265,NSE,STK
W S INDUSTRIES INDIA LTD,WSI,WSI,INR,56983309,NSE,STK
WABCO INDIA LIMITED,WABCOINDI,WABCOINDIA,INR,75733326,NSE,STK
WALCHANDNAGAR INDUSTRIES,WALCHANNA,WALCHANNAG,INR,56983277,NSE,STK
WANBURY LTD,WANBURY,WANBURY,INR,56983259,NSE,STK
WEBSOL ENERGY SYSTEM LTD,WEBELSOLA,WEBELSOLAR,INR,56983304,NSE,STK
WEIZMANN FOREX LTD,WEIZFOREX,WEIZFOREX,INR,90306059,NSE,STK
WEIZMANN LTD,WEIZMANIN,WEIZMANIND,INR,76142597,NSE,STK
WELSPUN CORP LTD,WELCORP,WELCORP,INR,56983266,NSE,STK
WELSPUN ENTERPRISES LTD/NEW,WELENT,WELENT,INR,56987444,NSE,STK
WELSPUN INDIA LTD,WELSPUNIN,WELSPUNIND,INR,56983283,NSE,STK
WELSPUN INVESTMENT & COMMERC,WELINV,WELINV,INR,79036512,NSE,STK
WENDT INDIA LIMITED,WENDT,WENDT,INR,56983292,NSE,STK
WEST COAST PAPER MILLS LTD,WSTCSTPAP,WSTCSTPAPR,INR,56983262,NSE,STK
WHEELS INDIA LTD,WHEELS,WHEELS,INR,56983272,NSE,STK
WHIRLPOOL OF INDIA LTD,WHIRLPOOL,WHIRLPOOL,INR,64685820,NSE,STK
WILLIAMSON MAGOR & CO LTD,WILLAMAGO,WILLAMAGOR,INR,56983286,NSE,STK
WINDSOR MACHINES LTD,WINDMACHI,WINDMACHIN,INR,92870230,NSE,STK
WINSOME YARNS LIMITED,WINSOME,WINSOME,INR,92135954,NSE,STK
WIPRO LTD,WIPRO,WIPRO,INR,44652030,NSE,STK
WOCKHARDT LIMITED,WOCKPHARM,WOCKPHARMA,INR,56983303,NSE,STK
WONDERLA HOLIDAYS LTD,WONDERLA,WONDERLA,INR,150965884,NSE,STK
XCHANGING SOLUTIONS LTD,XCHANGING,XCHANGING,INR,56985287,NSE,STK
XL ENERGY LTD,XLENERGY,XLENERGY,INR,56983237,NSE,STK
XPRO INDIA LTD,XPROINDIA,XPROINDIA,INR,56983242,NSE,STK
YES BANK LTD,YESBANK,YESBANK,INR,56983232,NSE,STK
ZANDU REALTY LTD,ZANDUREAL,ZANDUREALT,INR,56983212,NSE,STK
ZEE ENTERTAINMENT ENTERPRISE,ZEEL,ZEEL,INR,44652165,NSE,STK
ZEE LEARN LTD,ZEELEARN,ZEELEARN,INR,80285966,NSE,STK
