serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,minsize,barsstarttime,streamingpriority,strategy
1212,POLYPLEX,POLYPLEX,STK,NSE,,INR,,,,1,,100,
1213,PONDYOXID,PONDYOXIDE,STK,NSE,,INR,,,,1,,100,
1214,PONNIEROD,PONNIERODE,STK,NSE,,INR,,,,1,,100,
1215,PFC,PFC,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1216,POWERGRID,POWERGRID,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
1217,PRADIP,PRADIP,STK,NSE,,INR,,,,1,,100,
1218,PRAJIND,PRAJIND,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1219,PRAENG,PRAENG,STK,NSE,,INR,,,,1,,100,
1220,PRAKASHCO,PRAKASHCON,STK,NSE,,INR,,,,1,,100,
1221,PRAKASH,PRAKASH,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1222,PRAKASHST,PRAKASHSTL,STK,NSE,,INR,,,,1,,100,
1223,PRATIBHA,PRATIBHA,STK,NSE,,INR,,,,1,,100,
1224,PPAP,PPAP,STK,NSE,,INR,,,,1,,100,
1225,PRECWIRE,PRECWIRE,STK,NSE,,INR,,,,1,,100,
1226,PRECOT,PRECOT,STK,NSE,,INR,,,,1,,100,
1227,PREMIER,PREMIER,STK,NSE,,INR,,,,1,,100,
1228,PREMIERPO,PREMIERPOL,STK,NSE,,INR,,,,1,,100,
1229,PRESTIGE,PRESTIGE,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1230,PRICOL,PRICOL,STK,NSE,,INR,,,,1,,100,
1231,PFOCUS,PFOCUS,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1232,PRIMESECU,PRIMESECU,STK,NSE,,INR,,,,1,,100,
1233,PRISMCEM,PRISMCEM,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1234,PRITHVI,PRITHVI,STK,NSE,,INR,,,,1,,100,
1235,PRITHVISO,PRITHVISOF,STK,NSE,,INR,,,,1,,100,
1236,PNC,PNC,STK,NSE,,INR,,,,1,,100,
1237,PGHH,PGHH,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1238,PROVOGE,PROVOGE,STK,NSE,,INR,,,,1,,100,
1239,PROZONE,PROZONECSC,STK,NSE,,INR,,,,1,,100,
1240,PSL,PSL,STK,NSE,,INR,,,,1,,100,
1241,PFS,PFS,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1242,PTC,PTC,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1243,PTL,PTL,STK,NSE,,INR,,,,1,,100,
1244,PDUMJEIND,PDUMJEIND,STK,NSE,,INR,,,,1,,100,
1245,PDUMJEPUL,PDUMJEPULP,STK,NSE,,INR,,,,1,,100,
1246,PUNJLLOYD,PUNJLLOYD,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1247,PSB,PSB,STK,NSE,,INR,,,,1,,100,
1248,PUNJABCHE,PUNJABCHEM,STK,NSE,,INR,,,,1,,100,
1249,PNB,PNB,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
1250,PURVA,PURVA,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1251,PVP,PVP,STK,NSE,,INR,,,,1,,100,
1252,PVR,PVR,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1253,QGOLDHALF,QGOLDHALF,STK,NSE,,INR,,,,1,,100,
1254,QNIFTY,QNIFTY,STK,NSE,,INR,,,,1,,100,
1255,QUINTEGRA,QUINTEGRA,STK,NSE,,INR,,,,1,,100,
1256,RSSOFTWAR,RSSOFTWARE,STK,NSE,,INR,,,,1,,100,
1257,RSYSTEMS,RSYSTEMS,STK,NSE,,INR,,,,1,,100,
1258,RELBANK,RELBANK,STK,NSE,,INR,,,,1,,100,
1259,RELGOLD,RELGOLD,STK,NSE,,INR,,,,1,,100,
1260,RELCNX100,RELCNX100,STK,NSE,,INR,,,,1,,100,
1261,RELCONS,RELCONS,STK,NSE,,INR,,,,1,,100,
1262,RELDIVOPP,RELDIVOPP,STK,NSE,,INR,,,,1,,100,
1263,RELNIFTY,RELNIFTY,STK,NSE,,INR,,,,1,,100,
1264,RADAAN,RADAAN,STK,NSE,,INR,,,,1,,100,
1265,RMCL,RMCL,STK,NSE,,INR,,,,1,,100,
1266,RADICO,RADICO,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1267,RAIN,RAIN,STK,NSE,,INR,,,,1,,100,
1268,RAINBOWPA,RAINBOWPAP,STK,NSE,,INR,,,,1,,100,
1269,RAIREKMOH,RAIREKMOH,STK,NSE,,INR,,,,1,,100,
1270,RAJOIL,RAJOIL,STK,NSE,,INR,,,,1,,100,
1271,RAJRAYON,RAJRAYON,STK,NSE,,INR,,,,1,,100,
1272,RAJTV,RAJTV,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1273,RAJPALAYA,RAJPALAYAM,STK,NSE,,INR,,,,1,,100,
1274,RAJESHEXP,RAJESHEXPO,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1275,RAJSREESU,RAJSREESUG,STK,NSE,,INR,,,,1,,100,
1276,RAJVIR,RAJVIR,STK,NSE,,INR,,,,1,,100,
1277,RALLIS,RALLIS,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1278,RAMANEWS,RAMANEWS,STK,NSE,,INR,,,,1,,100,
1279,RAMCOIND,RAMCOIND,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1280,RAMCOSYS,RAMCOSYS,STK,NSE,,INR,,,,1,,100,
1281,RKFORGE,RKFORGE,STK,NSE,,INR,,,,1,,100,
1282,RAMKY,RAMKY,STK,NSE,,INR,,,,1,,100,
1283,RAMSARUP,RAMSARUP,STK,NSE,,INR,,,,1,,100,
1284,RANASUG,RANASUG,STK,NSE,,INR,,,,1,,100,
1285,RANBAXY,RANBAXY,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1286,RBL,RBL,STK,NSE,,INR,,,,1,,100,
1287,RANEENGIN,RANEENGINE,STK,NSE,,INR,,,,1,,100,
1288,RANEHOLDI,RANEHOLDIN,STK,NSE,,INR,,,,1,,100,
1289,RML,RML,STK,NSE,,INR,,,,1,,100,
1290,RANKLIN,RANKLIN,STK,NSE,,INR,,,,1,,100,
1291,RCF,RCF,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1292,RASOYPR,RASOYPR,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1293,RATNAMANI,RATNAMANI,STK,NSE,,INR,,,,1,,100,
1294,RKDL,RKDL,STK,NSE,,INR,,,,1,,100,
1295,RAYMOND,RAYMOND,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1296,REDINGTON,REDINGTON,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1297,REFEX,REFEX,STK,NSE,,INR,,,,1,,100,
1298,REGENCERA,REGENCERAM,STK,NSE,,INR,,,,1,,100,
1299,REIAGROLT,REIAGROLTD,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1300,REISIXTEN,REISIXTEN,STK,NSE,,INR,,,,1,,100,
1301,RELAXO,RELAXO,STK,NSE,,INR,,,,1,,100,
1302,RELCAPITA,RELCAPITAL,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1303,RCOM,RCOM,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1304,RIIL,RIIL,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1305,RELIANCE,RELIANCE,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
1306,RELINFRA,RELINFRA,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1307,RPOWER,RPOWER,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1308,RELIGARE,RELIGARE,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1309,RELIGAREG,RELIGAREGO,STK,NSE,,INR,,,,1,,100,
1310,RELGRNIFT,RELGRNIFTY,STK,NSE,,INR,,,,1,,100,
1311,REMSONSIN,REMSONSIND,STK,NSE,,INR,,,,1,,100,
1312,RJL,RJL,STK,NSE,,INR,,,,1,,100,
1313,REPCOHOME,REPCOHOME,STK,NSE,,INR,,,,1,,100,
1314,REPRO,REPRO,STK,NSE,,INR,,,,1,,100,
1315,RESPONIND,RESPONIND,STK,NSE,,INR,,,,1,,100,
1316,RMMIL,RMMIL,STK,NSE,,INR,,,,1,,100,
1317,REVATHI,REVATHI,STK,NSE,,INR,,,,1,,100,
1318,RICOAUTO,RICOAUTO,STK,NSE,,INR,,,,1,,100,
1319,ROHITFERR,ROHITFERRO,STK,NSE,,INR,,,,1,,100,
1320,ROLTA,ROLTA,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1321,TARMAT,TARMAT,STK,NSE,,INR,,,,1,,100,
1322,ROSSELLIN,ROSSELLIND,STK,NSE,,INR,,,,1,,100,
1323,ROHLTD,ROHLTD,STK,NSE,,INR,,,,1,,100,
1324,RPGLIFE,RPGLIFE,STK,NSE,,INR,,,,1,,100,
1325,RPPINFRA,RPPINFRA,STK,NSE,,INR,,,,1,,100,
1326,RSWM,RSWM,STK,NSE,,INR,,,,1,,100,
1327,RUBYMILLS,RUBYMILLS,STK,NSE,,INR,,,,1,,100,
1328,RUCHINFRA,RUCHINFRA,STK,NSE,,INR,,,,1,,100,
1329,RUCHISOYA,RUCHISOYA,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1330,RUCHIRA,RUCHIRA,STK,NSE,,INR,,,,1,,100,
1331,RUPA,RUPA,STK,NSE,,INR,,,,1,,100,
1332,RECLTD,RECLTD,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1333,RUSHIL,RUSHIL,STK,NSE,,INR,,,,1,,100,
1334,SKUMARSYN,SKUMARSYNF,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1335,SMOBILITY,SMOBILITY,STK,NSE,,INR,,,,1,,100,
1336,SABERORGA,SABERORGAN,STK,NSE,,INR,,,,1,,100,
1337,SADBHAV,SADBHAV,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1338,SAGCEM,SAGCEM,STK,NSE,,INR,,,,1,,100,
1339,SAHPETRO,SAHPETRO,STK,NSE,,INR,,,,1,,100,
1340,SAKSOFT,SAKSOFT,STK,NSE,,INR,,,,1,,100,
1341,SAKTHIFIN,SAKTHIFIN,STK,NSE,,INR,,,,1,,100,
1342,SAKHTISUG,SAKHTISUG,STK,NSE,,INR,,,,1,,100,
1343,SAKUMA,SAKUMA,STK,NSE,,INR,,,,1,,100,
1344,SALSTEEL,SALSTEEL,STK,NSE,,INR,,,,1,,100,
1345,SALONACOT,SALONACOT,STK,NSE,,INR,,,,1,,100,
1346,SALORAINT,SALORAINTL,STK,NSE,,INR,,,,1,,100,
1347,SAMINDUS,SAMINDUS,STK,NSE,,INR,,,,1,,100,
1348,SAMBANDAM,SAMBANDAM,STK,NSE,,INR,,,,1,,100,
1349,SAMBHAAV,SAMBHAAV,STK,NSE,,INR,,,,1,,100,
1350,SAMTEL,SAMTEL,STK,NSE,,INR,,,,1,,100,
1351,SANDESH,SANDESH,STK,NSE,,INR,,,,1,,100,
1352,SANGAMIND,SANGAMIND,STK,NSE,,INR,,,,1,,100,
1353,SANGHIIND,SANGHIIND,STK,NSE,,INR,,,,1,,100,
1354,SANGHVIFO,SANGHVIFOR,STK,NSE,,INR,,,,1,,100,
1355,SANGHVIMO,SANGHVIMOV,STK,NSE,,INR,,,,1,,100,
1356,SANWARIA,SANWARIA,STK,NSE,,INR,,,,1,,100,
1357,SARDAEN,SARDAEN,STK,NSE,,INR,,,,1,,100,
1358,SAREGAMA,SAREGAMA,STK,NSE,,INR,,,,1,,100,
1359,SARLAPOLY,SARLAPOLY,STK,NSE,,INR,,,,1,,100,
1360,SARTHAKIN,SARTHAKIND,STK,NSE,,INR,,,,1,,100,
1361,SASKEN,SASKEN,STK,NSE,,INR,,,,1,,100,
1362,SATHAISPA,SATHAISPAT,STK,NSE,,INR,,,,1,,100,
1363,SAVERA,SAVERA,STK,NSE,,INR,,,,1,,100,
1364,SOTL,SOTL,STK,NSE,,INR,,,,1,,100,
1365,SAYAJIHOT,SAYAJIHOTL,STK,NSE,,INR,,,,1,,100,
1366,SBIGETS,SBIGETS,STK,NSE,,INR,,,,1,,100,
1367,SCHNEIDER,SCHNEIDER,STK,NSE,,INR,,,,1,,100,
1368,SEINV,SEINV,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1369,SEPOWER,SEPOWER,STK,NSE,,INR,,,,1,,100,
1370,SEAMECLTD,SEAMECLTD,STK,NSE,,INR,,,,1,,100,
1371,SELMCL,SELMCL,STK,NSE,,INR,,,,1,,100,
1372,SELAN,SELAN,STK,NSE,,INR,,,,1,,100,
1373,STEL,STEL,STK,NSE,,INR,,,,1,,100,
1374,SERVALL,SERVALL,STK,NSE,,INR,,,,1,,100,
1375,SSLT,SSLT,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
1376,SESHAPAPE,SESHAPAPER,STK,NSE,,INR,,,,1,,100,
1377,SEZAL,SEZAL,STK,NSE,,INR,,,,1,,100,
1378,SHAHALLOY,SHAHALLOYS,STK,NSE,,INR,,,,1,,100,
1379,SHAKTIPUM,SHAKTIPUMP,STK,NSE,,INR,,,,1,,100,
1380,SHALPAINT,SHALPAINTS,STK,NSE,,INR,,,,1,,100,
1381,SHANTIGEA,SHANTIGEAR,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1382,SHARONBIO,SHARONBIO,STK,NSE,,INR,,,,1,,100,
1383,SHARRESLT,SHARRESLTD,STK,NSE,,INR,,,,1,,100,
1384,SHASUNPHA,SHASUNPHAR,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1385,SPYL,SPYL,STK,NSE,,INR,,,,1,,100,
1386,SHILPAMED,SHILPAMED,STK,NSE,,INR,,,,1,,100,
1387,SHILPI,SHILPI,STK,NSE,,INR,,,,1,,100,
1388,SCI,SCI,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1389,SHIRPUR-G,SHIRPUR-G,STK,NSE,,INR,,,,1,,100,
1390,SHIV-VANI,SHIV-VANI,STK,NSE,,INR,,,,1,,100,
1391,SHIVTEX,SHIVTEX,STK,NSE,,INR,,,,1,,100,
1392,SHIVAMAUT,SHIVAMAUTO,STK,NSE,,INR,,,,1,,100,
1393,SHOPERSTO,SHOPERSTOP,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1394,SHREEASHT,SHREEASHTA,STK,NSE,,INR,,,,1,,100,
1395,SHREECEM,SHREECEM,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1396,SGFL,SGFL,STK,NSE,,INR,,,,1,,100,
1397,SGJHL,SGJHL,STK,NSE,,INR,,,,1,,100,
1398,SHREERAMA,SHREERAMA,STK,NSE,,INR,,,,1,,100,
1399,RENUKA,RENUKA,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1400,SHRENUJ,SHRENUJ,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1401,SHREYANIN,SHREYANIND,STK,NSE,,INR,,,,1,,100,
1402,SHREYAS,SHREYAS,STK,NSE,,INR,,,,1,,100,
1403,SHLAKSHMI,SHLAKSHMI,STK,NSE,,INR,,,,1,,100,
1404,SHRINATRA,SHRINATRAJ,STK,NSE,,INR,,,,1,,100,
1405,SHRIRAMCI,SHRIRAMCIT,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1406,SHRIRAMEP,SHRIRAMEPC,STK,NSE,,INR,,,,1,,100,
1407,SRTRANSFI,SRTRANSFIN,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1408,SHYAMTEL,SHYAMTEL,STK,NSE,,INR,,,,1,,100,
1409,SICAGEN,SICAGEN,STK,NSE,,INR,,,,1,,100,
1410,SICAL,SICAL,STK,NSE,,INR,,,,1,,100,
1411,SIEMENS,SIEMENS,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1412,SIGNETIND,SIGNETIND,STK,NSE,,INR,,,,1,,100,
1413,SILINV,SILINV,STK,NSE,,INR,,,,1,,100,
1414,SIMBHSUGA,SIMBHSUGAR,STK,NSE,,INR,,,,1,,100,
1415,SIMPLEXCA,SIMPLEXCAS,STK,NSE,,INR,,,,1,,100,
1416,SIMPLEXIN,SIMPLEXINF,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1417,SIMPLEX,SIMPLEX,STK,NSE,,INR,,,,1,,100,
1418,SINTEX,SINTEX,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1419,SIRPAPER,SIRPAPER,STK,NSE,,INR,,,,1,,100,
1420,SITASHREE,SITASHREE,STK,NSE,,INR,,,,1,,100,
1421,SIYSIL,SIYSIL,STK,NSE,,INR,,,,1,,100,
1422,SJVN,SJVN,STK,NSE,,INR,,,,1,,100,
1423,SKFINDIA,SKFINDIA,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1424,SKMEGGPRO,SKMEGGPROD,STK,NSE,,INR,,,,1,,100,
1425,SKSMICRO,SKSMICRO,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1426,SMARTLINK,SMARTLINK,STK,NSE,,INR,,,,1,,100,
1427,SMSPHARMA,SMSPHARMA,STK,NSE,,INR,,,,1,,100,
1428,SOBHA,SOBHA,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1429,CURATECH,CURATECH,STK,NSE,,INR,,,,1,,100,
1430,SOFTTECHG,SOFTTECHGR,STK,NSE,,INR,,,,1,,100,
1431,SOLARINDS,SOLARINDS,STK,NSE,,INR,,,,1,,100,
1432,SDBL,SDBL,STK,NSE,,INR,,,,1,,100,
1433,SOMATEX,SOMATEX,STK,NSE,,INR,,,,1,,100,
1434,SOMANYCER,SOMANYCERA,STK,NSE,,INR,,,,1,,100,
1435,SONASTEER,SONASTEER,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1436,SONATSOFT,SONATSOFTW,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1437,SOUTHBANK,SOUTHBANK,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1438,SOUISPAT,SOUISPAT,STK,NSE,,INR,,,,1,,100,
1439,SPIC,SPIC,STK,NSE,,INR,,,,1,,100,
1440,SPANCO,SPANCO,STK,NSE,,INR,,,,1,,100,
1441,SPECIALIT,SPECIALITY,STK,NSE,,INR,,,,1,,100,
1442,SPECTACLE,SPECTACLE,STK,NSE,,INR,,,,1,,100,
1443,SPENTEX,SPENTEX,STK,NSE,,INR,,,,1,,100,
1444,SPLIL,SPLIL,STK,NSE,,INR,,,,1,,100,
1445,SPMLINFRA,SPMLINFRA,STK,NSE,,INR,,,,1,,100,
1446,SRHHYPOLT,SRHHYPOLTD,STK,NSE,,INR,,,,1,,100,
1447,SREEL,SREEL,STK,NSE,,INR,,,,1,,100,
1448,SREINFRA,SREINFRA,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1449,SRF,SRF,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1450,SABTN,SABTN,STK,NSE,,INR,,,,1,,100,
1451,SRICHAMUN,SRICHAMUND,STK,NSE,,INR,,,,1,,100,
1452,SRSLTD,SRSLTD,STK,NSE,,INR,,,,1,,100,
1453,STAN,STAN_DR,STK,NSE,,INR,,,,1,,100,
1454,SIL,SIL,STK,NSE,,INR,,,,1,,100,
1455,SFCL,SFCL,STK,NSE,,INR,,,,1,,100,
1456,STARPAPER,STARPAPER,STK,NSE,,INR,,,,1,,100,
1457,SBBJ,SBBJ,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1458,SBIN,SBIN,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
1459,MYSOREBAN,MYSOREBANK,STK,NSE,,INR,,,,1,,100,
1460,SBT,SBT,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1461,STCINDIA,STCINDIA,STK,NSE,,INR,,,,1,,100,
1462,SAIL,SAIL,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1463,SSWL,SSWL,STK,NSE,,INR,,,,1,,100,
1464,STERLINBI,STERLINBIO,STK,NSE,,INR,,,,1,,100,
1465,STERTOOLS,STERTOOLS,STK,NSE,,INR,,,,1,,100,
1466,STRTECH,STRTECH,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1467,STINDIA,STINDIA,STK,NSE,,INR,,,,1,,100,
1468,SGL,SGL,STK,NSE,,INR,,,,1,,100,
1469,STOREONE,STOREONE,STK,NSE,,INR,,,,1,,100,
1470,STAR,STAR,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1471,THEBYKE,THEBYKE,STK,NSE,,INR,,,,1,,100,
1472,SUBEX,SUBEX,STK,NSE,,INR,,,,1,,100,
1473,SUBROS,SUBROS,STK,NSE,,INR,,,,1,,100,
1474,SUDAR,SUDAR,STK,NSE,,INR,,,,1,,100,
1475,SUDARSCHE,SUDARSCHEM,STK,NSE,,INR,,,,1,,100,
1476,SMPL,SMPL,STK,NSE,,INR,,,,1,,100,
1477,SUJANATWR,SUJANATWR,STK,NSE,,INR,,,,1,,100,
1478,SUJANAUNI,SUJANAUNI,STK,NSE,,INR,,,,1,,100,
1479,SUMEETIND,SUMEETINDS,STK,NSE,,INR,,,,1,,100,
1480,SUMMITSEC,SUMMITSEC,STK,NSE,,INR,,,,1,,100,
1481,SPARC,SPARC,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1482,SUNPHARMA,SUNPHARMA,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
1483,SUNTV,SUNTV,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1484,SUNDRMBRA,SUNDRMBRAK,STK,NSE,,INR,,,,1,,100,
1485,SUNDARMFI,SUNDARMFIN,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1486,SUNDARAM,SUNDARAM,STK,NSE,,INR,,,,1,,100,
1487,SUNCLAYLT,SUNCLAYLTD,STK,NSE,,INR,,,,1,,100,
1488,SUNDRMFAS,SUNDRMFAST,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1489,SUNFLAG,SUNFLAG,STK,NSE,,INR,,,,1,,100,
1490,SUNILHITE,SUNILHITEC,STK,NSE,,INR,,,,1,,100,
1491,SUNTECK,SUNTECK,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1492,SUPER,SUPER,STK,NSE,,INR,,,,1,,100,
1493,SUPERSPIN,SUPERSPIN,STK,NSE,,INR,,,,1,,100,
1494,SUPRAJIT,SUPRAJIT,STK,NSE,,INR,,,,1,,100,
1495,SUPREMEIN,SUPREMEINF,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1496,SUPPETRO,SUPPETRO,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1497,SUPREMETE,SUPREMETEX,STK,NSE,,INR,,,,1,,100,
1498,SURANACOR,SURANACORP,STK,NSE,,INR,,,,1,,100,
1499,SURANAIND,SURANAIND,STK,NSE,,INR,,,,1,,100,
1500,SURANATP,SURANAT&P,STK,NSE,,INR,,,,1,,100,
1501,SURANAVEL,SURANAVEL,STK,NSE,,INR,,,,1,,100,
1502,SURYAPHAR,SURYAPHARM,STK,NSE,,INR,,,,1,,100,
1503,SURYAROSN,SURYAROSNI,STK,NSE,,INR,,,,1,,100,
1504,SURYAJYOT,SURYAJYOTI,STK,NSE,,INR,,,,1,,100,
1505,SURYALAXM,SURYALAXMI,STK,NSE,,INR,,,,1,,100,
1506,SUTLEJTEX,SUTLEJTEX,STK,NSE,,INR,,,,1,,100,
1507,SUVEN,SUVEN,STK,NSE,,INR,,,,1,,100,
1508,SUZLON,SUZLON,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1509,SWANENERG,SWANENERGY,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1510,SWARAJENG,SWARAJENG,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1511,SMLISUZU,SMLISUZU,STK,NSE,,INR,,,,1,,100,
1512,SYMPHONY,SYMPHONY,STK,NSE,,INR,,,,1,,100,
1513,SYNCOM,SYNCOM,STK,NSE,,INR,,,,1,,100,
1514,SYNDIBANK,SYNDIBANK,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1515,TAINWALCH,TAINWALCHM,STK,NSE,,INR,,,,1,,100,
1516,TAJGVK,TAJGVK,STK,NSE,,INR,,,,1,,100,
1517,TAKE,TAKE,STK,NSE,,INR,,,,1,,100,
1518,TALBROAUT,TALBROAUTO,STK,NSE,,INR,,,,1,,100,
1519,TALWALKAR,TALWALKARS,STK,NSE,,INR,,,,1,,100,
1520,TNPL,TNPL,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1521,TNPETRO,TNPETRO,STK,NSE,,INR,,,,1,,100,
1522,TNTELE,TNTELE,STK,NSE,,INR,,,,1,,100,
1523,TANFACIND,TANFACIND,STK,NSE,,INR,,,,1,,100,
1524,TANLA,TANLA,STK,NSE,,INR,,,,1,,100,
1525,TANTIACON,TANTIACONS,STK,NSE,,INR,,,,1,,100,
1526,TARAJEWEL,TARAJEWELS,STK,NSE,,INR,,,,1,,100,
1527,TARAPUR,TARAPUR,STK,NSE,,INR,,,,1,,100,
1528,TATACHEM,TATACHEM,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1529,TATACOFFE,TATACOFFEE,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1530,TATACOMM,TATACOMM,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1531,TCS,TCS,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
1532,TATAELXSI,TATAELXSI,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1533,TATAGLOBA,TATAGLOBAL,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1534,TATAINVES,TATAINVEST,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1535,TATAMETAL,TATAMETALI,STK,NSE,,INR,,,,1,,100,
1536,TATAMOTOR,TATAMOTORS,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
1537,TATAMTRDV,TATAMTRDVR,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,IDT
1538,TATAPOWER,TATAPOWER,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
1539,TATASPONG,TATASPONGE,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1540,TATASTEEL,TATASTEEL,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
1541,TTML,TTML,STK,NSE,,INR,,,,1,,100,
1542,TCIDEVELO,TCIDEVELOP,STK,NSE,,INR,,,,1,,100,
1543,TCIFINANC,TCIFINANCE,STK,NSE,,INR,,,,1,,100,
